Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.014018058776855469,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.03491353988647461,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.05884099006652832,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.07978582382202148,-32,2,55,197,148,10.0,2.0,65.0,-30.0
0.1007540225982666,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.1855025291442871,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.19647216796875,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.21842145919799805,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.2284390926361084,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.23935866355895996,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.26129865646362305,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.27227163314819336,-32,2,-27,30,148,10.0,2.0,65.0,-30.0
0.29520750045776367,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.3061819076538086,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.3171670436859131,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.3400864601135254,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.3510606288909912,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.3729996681213379,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.3949406147003174,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.4178900718688965,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.43583106994628906,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.4567744731903076,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.47672224044799805,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.4976661205291748,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.5176279544830322,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.5386700630187988,-32,2,0,86,148,10.0,2.0,65.0,-30.0
0.5626068115234375,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.5845370292663574,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.6054582595825195,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.6244070529937744,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.6453514099121094,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.6673469543457031,-32,2,27,141,148,10.0,2.0,65.0,-30.0
0.6862437725067139,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.7062211036682129,-32,2,55,197,148,10.0,2.0,65.0,-30.0
0.7271654605865479,-32,2,27,143,148,10.0,2.0,65.0,-30.0
0.752068042755127,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.772047758102417,-32,2,-83,0,148,10.0,2.0,65.0,-30.0
0.793954610824585,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.8129034042358398,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.8338682651519775,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
0.8558139801025391,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.8747372627258301,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.8946833610534668,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.9196360111236572,-32,2,-27,30,148,10.0,2.0,65.0,-30.0
0.9396004676818848,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.9605073928833008,-32,2,0,85,148,10.0,2.0,65.0,-30.0
0.9824497699737549,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.0013988018035889,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.021345615386963,-32,2,55,197,148,10.0,2.0,65.0,-30.0
1.0432860851287842,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.0632336139678955,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.0871691703796387,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
1.1081130504608154,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.1280608177185059,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.1490042209625244,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.168950080871582,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
1.1898934841156006,-32,2,-55,0,148,10.0,2.0,65.0,-30.0
1.2706797122955322,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.2926194667816162,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.3035898208618164,-32,2,-55,0,148,10.0,2.0,65.0,-30.0
1.3255324363708496,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.3365063667297363,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.357447862625122,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.3684191703796387,-32,2,-83,0,148,10.0,2.0,65.0,-30.0
1.3793883323669434,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.4013333320617676,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.412304401397705,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.435265064239502,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.446258783340454,-31,1,-55,0,148,10.0,2.0,65.0,-30.0
1.4641869068145752,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.4851148128509521,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.5050535202026367,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.5269927978515625,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
1.54595947265625,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.5668866634368896,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.5898241996765137,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.6117658615112305,-32,2,55,197,148,10.0,2.0,65.0,-30.0
1.6317133903503418,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
1.6546509265899658,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.673600673675537,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.6935462951660156,-32,2,0,86,148,10.0,2.0,65.0,-30.0
1.716484546661377,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.734468936920166,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.755380630493164,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.7793166637420654,-32,2,55,197,148,10.0,2.0,65.0,-30.0
1.800262451171875,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
1.8212060928344727,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.8411507606506348,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.861097812652588,-32,2,-55,0,148,10.0,2.0,65.0,-30.0
1.882042646408081,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.9030194282531738,-32,2,111,255,148,10.0,2.0,65.0,-30.0
1.9229583740234375,-32,2,0,85,148,10.0,2.0,65.0,-30.0
1.9478681087493896,-32,2,27,141,148,10.0,2.0,65.0,-30.0
1.9678268432617188,-32,2,83,254,148,10.0,2.0,65.0,-30.0
1.9887831211090088,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
2.0106990337371826,-32,2,0,85,148,10.0,2.0,65.0,-30.0
2.0296480655670166,-32,2,-27,29,148,10.0,2.0,65.0,-30.0
2.0505917072296143,-31,1,-138,0,148,10.0,2.0,65.0,-30.0
2.073533535003662,-32,2,0,85,148,10.0,2.0,65.0,-30.0
2.091481924057007,-31,1,-27,28,148,10.0,2.0,65.0,-30.0
2.111426830291748,-32,2,0,85,148,10.0,2.0,65.0,-30.0
