Time,Arm_Angle,Error,MotorCmd,Headroom,K_P,Motor_Speed(PWM),Desired_Angle
2.571102619,-2,2,133,272,5,120,0
2.582074642,-2,2,133,272,5,120,0
2.604017496,-2,2,133,272,5,120,0
2.615000248,-2,2,132,272,5,120,0
2.636925697,-2,2,132,272,5,120,0
2.655876398,-2,2,132,272,5,120,0
2.67582202,-2,2,132,272,5,120,0
2.698763132,-2,2,132,272,5,120,0
2.716712952,-2,2,132,272,5,120,0
2.737655878,-2,2,132,272,5,120,0
2.759598017,-2,2,131,272,5,120,0
2.778548002,-2,2,131,272,5,120,0
2.799494028,-2,2,131,272,5,120,0
2.8234272,-2,2,131,272,5,120,0
2.84337306,-2,2,132,272,5,120,0
2.865326405,-2,2,131,272,5,120,0
2.887265205,-2,2,131,272,5,120,0
2.905207872,-2,2,131,272,5,120,0
2.926153421,-2,2,131,272,5,120,0
2.948101044,-2,2,131,272,5,120,0
2.967041731,-2,2,131,272,5,120,0
2.986989498,-2,2,131,272,5,120,0
3.011923075,-2,2,131,272,5,120,0
3.031888962,-2,2,131,272,5,120,0
3.052812099,-2,2,132,272,5,120,0
3.074765921,-2,2,131,272,5,120,0
3.09370327,-2,2,131,272,5,120,0
3.114658117,-2,2,131,272,5,120,0
3.137584925,-2,2,131,272,5,120,0
3.155537844,-2,2,131,272,5,120,0
3.175484419,-2,2,131,272,5,120,0
3.200418711,-2,2,131,272,5,120,0
3.220364809,-2,2,132,272,5,120,0
3.241308451,-2,2,131,272,5,120,0
3.263250113,-2,2,131,272,5,120,0
3.282200575,-2,2,131,272,5,120,0
3.303142786,-2,2,131,272,5,120,0
3.325097561,-2,2,131,272,5,120,0
3.344034433,-2,2,131,272,5,120,0
3.363984585,-2,2,131,272,5,120,0
3.388912678,-2,2,131,272,5,120,0
3.408859968,-2,2,131,272,5,120,0
3.429804802,-2,2,131,272,5,120,0
3.449752569,-2,2,131,272,5,120,0
3.553473234,-2,2,132,272,5,120,0
3.575414419,-2,2,131,272,5,120,0
3.58638525,-2,2,131,272,5,120,0
3.597358942,-2,2,131,272,5,120,0
3.620294094,-2,2,131,272,5,120,0
3.631266832,-2,2,131,272,5,120,0
3.654204369,-2,2,131,272,5,120,0
3.665194273,-2,2,131,272,5,120,0
3.677141905,-2,2,131,272,5,120,0
3.699084759,-2,2,131,272,5,120,0
3.710054874,-2,2,131,272,5,120,0
3.732038498,-2,2,131,272,5,120,0
3.742965698,-2,2,131,272,5,120,0
3.752971411,-2,2,131,272,5,120,0
3.77388382,-2,2,131,272,5,120,0
3.79486537,-2,2,132,272,5,120,0
3.806797743,-2,2,131,272,5,120,0
3.826772928,-2,2,131,272,5,120,0
3.847689867,-2,2,131,272,5,120,0
3.870625973,-2,2,131,272,5,120,0
3.888586044,-2,2,131,272,5,120,0
3.908560038,-2,2,131,272,5,120,0
3.931505919,-2,2,131,272,5,120,0
3.953404188,-2,2,131,272,5,120,0
3.974348307,-2,2,131,272,5,120,0
3.996326685,-2,2,131,272,5,120,0
4.015247822,-2,2,131,272,5,120,0
4.036189556,-2,2,131,272,5,120,0
4.057126284,-2,2,131,272,5,120,0
4.077070951,-2,2,131,272,5,120,0
4.097020864,-2,2,131,272,5,120,0
4.120957136,-2,2,132,272,5,120,0
4.141900539,-2,2,131,272,5,120,0
4.16288352,-2,2,131,272,5,120,0
4.184783697,-2,2,131,272,5,120,0
4.203734398,-2,2,131,272,5,120,0
4.224678993,-2,2,131,272,5,120,0
4.245663881,-2,2,131,272,5,120,0
4.265605688,-2,2,131,272,5,120,0
4.285514116,-2,2,131,272,5,120,0
4.30645895,-2,2,131,272,5,120,0
4.330400467,-2,2,131,272,5,120,0
4.351371288,-2,2,131,272,5,120,0
4.372282743,-2,2,131,272,5,120,0
4.392229557,-2,2,131,272,5,120,0
4.413174629,-2,2,131,272,5,120,0
4.435115337,-2,2,132,272,5,120,0
4.4540627,-2,2,131,272,5,120,0
4.474010944,-2,2,131,272,5,120,0
4.495984077,-2,2,131,272,5,120,0
4.518889427,-2,2,132,272,5,120,0
4.54084754,-2,2,131,272,5,120,0
4.559814215,-2,2,131,272,5,120,0
4.646547794,-2,2,131,272,5,120,0
4.668490648,-2,2,131,272,5,120,0
4.679499865,-2,2,131,272,5,120,0
4.690431595,-2,2,131,272,5,120,0
4.712387323,-2,2,131,272,5,120,0
4.723344088,-2,2,131,272,5,120,0
4.744318247,-2,2,131,272,5,120,0
4.75525713,-2,2,131,272,5,120,0
4.776201487,-2,2,131,272,5,120,0
4.786206722,-2,2,131,272,5,120,0
4.808117151,-2,2,131,272,5,120,0
4.819123745,-2,2,131,272,5,120,0
4.841029167,-2,2,131,272,5,120,0
4.852030993,-2,2,131,272,5,120,0
4.872941732,-2,2,131,272,5,120,0
4.895921946,-2,2,131,272,5,120,0
4.916857243,-2,2,131,272,5,120,0
4.936804533,-2,2,132,272,5,120,0
4.957717896,-2,2,131,272,5,120,0
4.979656219,-2,2,131,272,5,120,0
4.999604702,-2,2,131,272,5,120,0
5.018552542,-2,2,131,272,5,120,0
5.041490078,-2,2,131,272,5,120,0
5.05944562,-2,2,131,272,5,120,0
5.084378719,-2,2,132,272,5,120,0
5.106320143,-2,2,132,272,5,120,0
5.125268221,-2,2,131,272,5,120,0
5.146210432,-2,2,131,272,5,120,0
5.168151617,-2,2,131,272,5,120,0
5.187102079,-2,2,131,272,5,120,0
5.207048655,-2,2,131,272,5,120,0
5.229987144,-2,2,131,272,5,120,0
5.247951746,-2,2,131,272,5,120,0
5.272871971,-2,2,131,272,5,120,0
5.294813871,-2,2,131,272,5,120,0
5.313762426,-2,2,131,272,5,120,0
5.334706545,-2,2,131,272,5,120,0
5.355681658,-2,2,131,272,5,120,0
5.375607252,-2,2,131,272,5,120,0
5.395544767,-2,2,130,272,5,120,0
5.417519093,-2,2,132,272,5,120,0
5.436436176,-2,2,131,272,5,120,0
5.461379766,-2,2,131,272,5,120,0
5.482362509,-2,2,130,272,5,120,0
5.502289772,-2,2,131,272,5,120,0
5.523204803,-2,2,131,272,5,120,0
5.543149471,-2,2,131,272,5,120,0
5.564093113,-2,2,132,272,5,120,0
5.584082127,-2,2,131,272,5,120,0
5.606977463,-2,2,131,272,5,120,0
5.624943972,-2,2,131,272,5,120,0
5.650872231,-2,2,131,272,5,120,0
5.735666037,-2,2,131,272,5,120,0
5.746650457,-2,2,131,272,5,120,0
5.757585287,-2,2,131,272,5,120,0
5.768579721,-2,2,132,272,5,120,0
5.790503263,-2,2,131,272,5,120,0
5.80148983,-2,2,131,272,5,120,0
5.823431969,-2,2,131,272,5,120,0
5.834403276,-2,2,132,272,5,120,0
5.856310129,-2,2,131,272,5,120,0
5.867283106,-2,2,131,272,5,120,0
5.88825655,-2,2,131,272,5,120,0
5.899204254,-2,2,132,272,5,120,0
5.920139551,-2,2,131,272,5,120,0
5.941084623,-2,2,131,272,5,120,0
5.96302557,-2,2,131,272,5,120,0
5.981974125,-2,2,131,272,5,120,0
6.001921177,-2,2,131,272,5,120,0
6.026855469,-2,2,131,272,5,120,0
6.046800375,-2,2,131,272,5,120,0
6.067746162,-2,2,131,272,5,120,0
6.09068346,-2,2,131,272,5,120,0
6.108634949,-2,2,131,272,5,120,0
6.129579782,-2,2,131,272,5,120,0
6.151521683,-2,2,131,272,5,120,0
6.170470238,-2,2,131,272,5,120,0
6.190415382,-2,2,131,272,5,120,0
6.215351582,-2,2,131,272,5,120,0
