Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.023934603,-32,2,0,76,88,5,2,65,-30
0.043880463,-32,2,0,77,88,5,2,65,-30
0.066820621,-32,2,55,188,88,5,2,65,-30
0.085770607,-32,2,0,77,88,5,2,65,-30
0.105716228,-32,2,27,132,88,5,2,65,-30
0.127655983,-32,2,-83,0,88,5,2,65,-30
0.147607088,-32,2,0,76,88,5,2,65,-30
0.167549133,-32,2,0,76,88,5,2,65,-30
0.19148469,-32,2,0,76,88,5,2,65,-30
0.21243,-32,2,27,132,88,5,2,65,-30
0.23238945,-32,2,55,188,88,5,2,65,-30
0.255314827,-32,2,0,76,88,5,2,65,-30
0.273265839,-32,2,0,76,88,5,2,65,-30
0.294210196,-32,2,27,132,88,5,2,65,-30
0.316151619,-32,2,0,76,88,5,2,65,-30
0.335100651,-32,2,-27,20,88,5,2,65,-30
0.360034704,-32,2,27,132,88,5,2,65,-30
0.380978346,-32,2,0,76,88,5,2,65,-30
0.400938749,-32,2,27,132,88,5,2,65,-30
0.420903683,-32,2,-55,0,88,5,2,65,-30
0.442814589,-32,2,-27,21,88,5,2,65,-30
0.461796284,-32,2,-27,20,88,5,2,65,-30
0.482705593,-32,2,-83,0,88,5,2,65,-30
0.575459242,-32,2,-27,20,88,5,2,65,-30
0.596402645,-32,2,111,255,88,5,2,65,-30
0.607372284,-32,2,-27,20,88,5,2,65,-30
0.629314899,-32,2,0,76,88,5,2,65,-30
0.640285015,-32,2,0,76,88,5,2,65,-30
0.651255369,-32,2,-27,20,88,5,2,65,-30
0.673195839,-32,2,-27,21,88,5,2,65,-30
0.684168339,-32,2,55,187,88,5,2,65,-30
0.706107616,-32,2,27,132,88,5,2,65,-30
0.717079639,-32,2,27,132,88,5,2,65,-30
0.739019871,-32,2,0,76,88,5,2,65,-30
0.749050379,-32,2,0,76,88,5,2,65,-30
0.760976315,-32,2,-55,0,88,5,2,65,-30
0.782902479,-32,2,0,76,88,5,2,65,-30
0.798866034,-32,2,55,188,88,5,2,65,-30
0.818807602,-32,2,-27,21,88,5,2,65,-30
0.838754892,-32,2,55,187,88,5,2,65,-30
0.861691236,-32,2,27,132,88,5,2,65,-30
0.883688211,-32,2,27,132,88,5,2,65,-30
0.904579401,-32,2,55,188,88,5,2,65,-30
0.926518202,-32,2,0,76,88,5,2,65,-30
0.945482731,-32,2,-27,21,88,5,2,65,-30
0.966411829,-32,2,-27,20,88,5,2,65,-30
0.987388134,-32,2,0,76,88,5,2,65,-30
1.007304668,-32,2,55,188,88,5,2,65,-30
1.027280331,-32,2,-27,20,88,5,2,65,-30
1.052183628,-32,2,27,132,88,5,2,65,-30
1.072128534,-32,2,0,76,88,5,2,65,-30
1.093105793,-32,2,-27,20,88,5,2,65,-30
1.115055084,-32,2,0,76,88,5,2,65,-30
1.133965015,-32,2,-83,0,88,5,2,65,-30
1.154906988,-32,2,-55,0,88,5,2,65,-30
1.176849365,-32,2,0,76,88,5,2,65,-30
1.195798159,-32,2,-27,20,88,5,2,65,-30
1.216745615,-32,2,-55,0,88,5,2,65,-30
1.240678072,-32,2,0,76,88,5,2,65,-30
1.260624409,-32,2,-111,0,88,5,2,65,-30
1.283622503,-32,2,-27,21,88,5,2,65,-30
1.302517176,-32,2,0,76,88,5,2,65,-30
1.322460175,-32,2,27,132,88,5,2,65,-30
1.342407227,-32,2,0,76,88,5,2,65,-30
1.363352299,-32,2,-83,0,88,5,2,65,-30
1.384294987,-32,2,27,132,88,5,2,65,-30
1.408229351,-32,2,0,76,88,5,2,65,-30
1.42917347,-32,2,27,132,88,5,2,65,-30
1.449119806,-32,2,0,76,88,5,2,65,-30
1.47106123,-32,2,83,244,88,5,2,65,-30
1.490011454,-32,2,27,132,88,5,2,65,-30
1.51095438,-32,2,27,132,88,5,2,65,-30
1.532899618,-32,2,0,76,88,5,2,65,-30
1.551933527,-32,2,27,132,88,5,2,65,-30
1.575837135,-32,2,-55,0,88,5,2,65,-30
1.663600922,-32,2,27,132,88,5,2,65,-30
1.674571753,-32,2,-27,21,88,5,2,65,-30
1.68557477,-32,2,0,76,88,5,2,65,-30
1.707485437,-32,2,-27,20,88,5,2,65,-30
1.71845603,-32,2,-83,0,88,5,2,65,-30
1.729424477,-32,2,-55,0,88,5,2,65,-30
1.751367807,-32,2,-27,20,88,5,2,65,-30
1.762350082,-32,2,-83,0,88,5,2,65,-30
1.783316851,-32,2,0,76,88,5,2,65,-30
1.794252396,-32,2,0,76,88,5,2,65,-30
1.816194773,-32,2,0,76,88,5,2,65,-30
1.827173233,-32,2,-83,0,88,5,2,65,-30
1.850103378,-32,2,27,132,88,5,2,65,0
1.867058277,-32,32,-27,171,88,5,2,65,0
1.888000965,-32,32,0,226,88,5,2,65,0
1.909941673,-32,32,0,225,88,5,2,65,0
1.932886839,-31,31,-111,0,88,5,2,65,0
1.95482254,-30,30,-55,106,88,5,2,65,0
1.973771095,-29,29,-55,101,88,5,2,65,0
1.993718147,-28,28,0,207,88,5,2,65,0
2.01469779,-27,27,-83,33,88,5,2,65,0
2.034608364,-25,25,-27,139,88,5,2,65,0
2.055552721,-24,24,-83,22,88,5,2,65,0
2.075500011,-24,24,0,185,88,5,2,65,0
2.100432396,-23,23,-27,124,88,5,2,65,0
2.121376038,-22,22,-27,120,88,5,2,65,0
2.142319918,-21,21,0,172,88,5,2,65,0
2.162266493,-20,20,0,168,88,5,2,65,0
2.182213306,-20,20,-111,0,88,5,2,65,0
2.203157187,-19,19,0,162,88,5,2,65,0
2.223103523,-19,19,0,161,88,5,2,65,0
2.244049072,-18,18,0,158,88,5,2,65,0
2.268043518,-18,18,0,157,88,5,2,65,0
2.288930655,-18,18,-55,44,88,5,2,65,0
2.309873343,-17,17,0,152,88,5,2,65,0
