Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
1.104048491,-33,3,0,98,164,5,2,80,-30
1.123013735,-33,3,-27,43,164,5,2,80,-30
1.14294672,-33,3,0,98,164,5,2,80,-30
1.165879965,-33,3,0,98,164,5,2,80,-30
1.183832884,-33,3,0,98,164,5,2,80,-30
1.20477581,-33,3,0,98,164,5,2,80,-30
1.226715088,-33,3,0,98,164,5,2,80,-30
1.249662161,-33,3,0,98,164,5,2,80,-30
1.269611359,-33,3,0,98,164,5,2,80,-30
1.29058814,-33,3,27,154,164,5,2,80,-30
1.310523033,-33,3,0,98,164,5,2,80,-30
1.331455946,-33,3,-83,0,164,5,2,80,-30
1.353378773,-33,3,0,98,164,5,2,80,-30
1.372369051,-33,3,0,98,164,5,2,80,-30
1.392275333,-33,3,0,98,164,5,2,80,-30
1.417238951,-33,3,0,98,164,5,2,80,-30
1.438150167,-34,4,222,255,164,5,2,80,-30
1.458139896,-33,3,-194,0,164,5,2,80,-30
1.480037928,-33,3,0,98,164,5,2,80,-30
1.498989105,-33,3,-194,0,164,5,2,80,-30
1.519933224,-33,3,0,98,164,5,2,80,-30
1.541877747,-33,3,27,154,164,5,2,80,-30
1.627645016,-33,3,0,98,164,5,2,80,-30
1.648630381,-33,3,27,154,164,5,2,80,-30
1.659584522,-33,3,-27,43,164,5,2,80,-30
1.681518078,-33,3,0,98,164,5,2,80,-30
1.692469835,-33,3,0,98,164,5,2,80,-30
1.713414907,-33,3,0,98,164,5,2,80,-30
1.7243855,-33,3,-55,0,164,5,2,80,-30
1.746358156,-33,3,0,98,164,5,2,80,-30
1.757297277,-33,3,0,98,164,5,2,80,-30
1.768268108,-33,3,-138,0,164,5,2,80,-30
1.790230513,-33,3,0,98,164,5,2,80,-30
1.801229954,-33,3,0,98,164,5,2,80,-30
1.824133635,-33,3,0,98,164,5,2,80,-30
1.835100174,-33,3,0,98,164,5,2,80,-30
1.856056213,-33,3,0,98,164,5,2,80,-30
1.875979662,-33,3,0,98,164,5,2,80,-30
1.89692235,-33,3,0,98,164,5,2,80,-30
1.920859098,-33,3,0,98,164,5,2,80,-30
1.941816807,-33,3,-138,0,164,5,2,80,-30
1.964740992,-33,3,0,98,164,5,2,80,-30
1.982695341,-33,3,-55,0,164,5,2,80,-30
2.002672911,-33,3,0,98,164,5,2,80,-30
2.024589777,-33,33,-27,193,164,5,2,80,0
2.043531179,-33,33,-27,192,164,5,2,80,0
2.064475298,-33,33,-27,192,164,5,2,80,0
2.089407921,-33,33,0,247,164,5,2,80,0
2.109354496,-33,33,-55,134,164,5,2,80,0
2.130298615,-32,32,-83,75,164,5,2,80,0
2.152239084,-32,32,-83,73,164,5,2,80,0
2.171189308,-31,31,0,236,164,5,2,80,0
2.191136837,-30,30,0,231,164,5,2,80,0
2.214074135,-29,29,0,225,164,5,2,80,0
2.232026339,-28,28,-83,54,164,5,2,80,0
2.256960392,-27,27,-27,162,164,5,2,80,0
2.277906656,-26,26,0,212,164,5,2,80,0
2.297852039,-26,26,166,255,164,5,2,80,0
2.318794727,-25,25,0,207,164,5,2,80,0
2.338742018,-25,25,-55,95,164,5,2,80,0
2.359684706,-24,24,-83,37,164,5,2,80,0
2.379630804,-24,24,0,202,164,5,2,80,0
2.402569771,-24,24,-27,144,164,5,2,80,0
2.420521259,-24,24,55,255,164,5,2,80,0
2.445459604,-23,23,-27,141,164,5,2,80,0
2.465402603,-23,23,0,195,164,5,2,80,0
2.48634553,-23,23,0,195,164,5,2,80,0
2.50833869,-22,22,0,193,164,5,2,80,0
2.52730751,-22,22,0,192,164,5,2,80,0
2.547237873,-22,22,0,191,164,5,2,80,0
2.568182945,-21,21,138,255,164,5,2,80,0
2.590125561,-21,21,0,188,164,5,2,80,0
2.613062143,-21,21,-27,131,164,5,2,80,0
2.635002136,-21,21,27,240,164,5,2,80,0
2.717781544,-21,21,0,185,164,5,2,80,0
2.728753805,-20,20,27,239,164,5,2,80,0
2.740720987,-20,20,-27,128,164,5,2,80,0
2.751690149,-20,20,-27,128,164,5,2,80,0
2.773657084,-20,20,0,184,164,5,2,80,0
2.784615993,-20,20,0,183,164,5,2,80,0
2.807550192,-20,20,55,255,164,5,2,80,0
2.81756258,-20,20,0,183,164,5,2,80,0
2.839474678,-20,20,0,182,164,5,2,80,0
2.851435184,-20,20,111,255,164,5,2,80,0
2.863399267,-20,20,-27,125,164,5,2,80,0
2.884342909,-20,20,0,181,164,5,2,80,0
2.904290438,-20,20,0,181,164,5,2,80,0
2.925251245,-20,20,-55,70,164,5,2,80,0
2.949168682,-20,20,27,237,164,5,2,80,0
2.970114708,-20,20,0,181,164,5,2,80,0
2.991060495,-20,20,0,181,164,5,2,80,0
3.011007309,-20,20,-27,126,164,5,2,80,0
3.030951262,-20,20,-27,125,164,5,2,80,0
3.051893473,-20,20,0,181,164,5,2,80,0
3.072838068,-20,20,-27,124,164,5,2,80,0
3.092802525,-20,20,0,180,164,5,2,80,0
3.112730742,-20,20,0,180,164,5,2,80,0
3.137665749,-20,20,0,180,164,5,2,80,0
3.158609867,-20,20,55,255,164,5,2,80,0
3.180549622,-20,20,0,180,164,5,2,80,0
3.199501038,-20,20,0,180,164,5,2,80,0
3.219445229,-20,20,0,180,164,5,2,80,0
3.240399361,-20,20,0,180,164,5,2,80,0
3.260363102,-19,19,-27,124,164,5,2,80,0
3.281279802,-20,20,0,180,164,5,2,80,0
3.305217028,-19,19,-27,124,164,5,2,80,0
3.3261621,-19,19,27,235,164,5,2,80,0
3.346106291,-19,19,0,179,164,5,2,80,0
3.369046926,-19,19,-55,67,164,5,2,80,0
3.386998653,-19,19,-111,0,164,5,2,80,0
3.407942295,-19,19,-138,0,164,5,2,80,0
3.428886175,-19,19,27,234,164,5,2,80,0
3.448863745,-19,19,0,178,164,5,2,80,0
3.469778061,-19,19,-222,0,164,5,2,80,0
3.493728638,-19,19,-27,123,164,5,2,80,0
3.514691591,-19,19,0,178,164,5,2,80,0
3.534603119,-19,19,0,178,164,5,2,80,0
3.558550835,-19,19,111,255,164,5,2,80,0
3.575493097,-19,19,0,178,164,5,2,80,0
3.596469641,-19,19,166,255,164,5,2,80,0
3.618394852,-19,19,83,255,164,5,2,80,0
3.637328386,-19,19,0,178,164,5,2,80,0
3.662261486,-19,19,0,178,164,5,2,80,0
3.682210207,-19,19,-27,122,164,5,2,80,0
3.70315218,-19,19,-111,0,164,5,2,80,0
3.724111319,-19,19,27,234,164,5,2,80,0
3.808881521,-19,19,-27,122,164,5,2,80,0
3.818888664,-19,19,-194,0,164,5,2,80,0
3.829813004,-19,19,-138,0,164,5,2,80,0
3.8507936,-19,19,-27,122,164,5,2,80,0
3.861728668,-19,19,-55,66,164,5,2,80,0
3.882702589,-19,19,-55,67,164,5,2,80,0
3.893641472,-19,19,-27,122,164,5,2,80,0
3.916581392,-19,19,-27,122,164,5,2,80,0
3.926587343,-19,19,-194,0,164,5,2,80,0
3.948496819,-19,19,-27,122,164,5,2,80,0
3.959468365,-19,19,27,234,164,5,2,80,0
3.97342968,-19,19,-27,122,164,5,2,80,0
3.99537611,-19,19,-27,122,164,5,2,80,0
4.018307209,-19,19,27,233,164,5,2,80,0
4.040251732,-19,19,-222,0,164,5,2,80,0
4.059199095,-19,19,-27,122,164,5,2,80,0
4.080142975,-19,19,27,233,164,5,2,80,0
4.10208416,-19,19,55,255,164,5,2,80,0
4.121033192,-19,19,-55,66,164,5,2,80,0
4.141011477,-19,19,-83,11,164,5,2,80,0
4.161924362,-19,19,-27,122,164,5,2,80,0
4.185869217,-19,19,0,177,164,5,2,80,0
4.206803083,-19,19,83,255,164,5,2,80,0
4.229741812,-19,19,83,255,164,5,2,80,0
4.247696161,-19,19,-27,122,164,5,2,80,0
4.267650604,-19,19,27,233,164,5,2,80,0
4.290579319,-19,19,0,177,164,5,2,80,0
4.309529305,-19,19,222,255,164,5,2,80,0
4.329474926,-19,19,0,177,164,5,2,80,0
4.354409456,-19,19,27,233,164,5,2,80,0
4.374390841,-19,19,0,177,164,5,2,80,0
4.395334244,-19,19,0,177,164,5,2,80,0
4.417241812,-19,19,0,177,164,5,2,80,0
4.436189651,-19,19,0,177,164,5,2,80,0
4.457134485,-19,19,83,255,164,5,2,80,0
4.480100155,-19,19,-27,121,164,5,2,80,0
4.498026133,-19,19,0,177,164,5,2,80,0
4.517986774,-19,19,0,177,164,5,2,80,0
4.542909145,-19,19,138,255,164,5,2,80,0
4.562850475,-19,19,0,177,164,5,2,80,0
4.583795309,-19,19,0,177,164,5,2,80,0
4.605736494,-19,19,0,177,164,5,2,80,0
4.624700785,-19,19,27,233,164,5,2,80,0
4.644637346,-19,19,0,177,164,5,2,80,0
4.666607857,-19,19,0,177,164,5,2,80,0
4.685523748,-19,19,0,177,164,5,2,80,0
4.710514545,-19,19,27,233,164,5,2,80,0
4.731400967,-19,19,0,177,164,5,2,80,0
4.751346588,-19,19,0,177,164,5,2,80,0
4.77328825,-19,19,-55,65,164,5,2,80,0
4.792238712,-19,19,27,233,164,5,2,80,0
4.813197613,-19,19,0,177,164,5,2,80,0
4.896958351,-19,19,0,177,164,5,2,80,0
4.907930613,-19,19,0,177,164,5,2,80,0
4.929870129,-19,19,0,177,164,5,2,80,0
4.940838575,-19,19,111,255,164,5,2,80,0
4.962781191,-19,19,0,178,164,5,2,80,0
4.973753214,-19,19,-27,121,164,5,2,80,0
4.985719204,-19,19,0,177,164,5,2,80,0
5.00865984,-19,19,0,177,164,5,2,80,0
5.019631386,-19,19,27,233,164,5,2,80,0
5.041597843,-19,19,0,177,164,5,2,80,0
5.053537607,-19,19,0,177,164,5,2,80,0
5.066502094,-19,19,-166,0,164,5,2,80,0
5.089443207,-19,19,55,255,164,5,2,80,0
