Time,Arm_Angle,Error,MotorCmd,Headroom,K_P,Motor_Speed(PWM),Desired_Angle
5.591140509,-5,5,130,272,2,120,0
5.614088297,-5,5,130,272,2,120,0
5.632031441,-5,5,130,272,2,120,0
5.651976347,-5,5,130,272,2,120,0
5.674914598,-5,5,130,272,2,120,0
5.693864822,-5,5,130,272,2,120,0
5.714857817,-5,5,130,272,2,120,0
5.73475647,-5,5,130,272,2,120,0
5.755700588,-5,5,130,272,2,120,0
5.779664993,-5,5,130,272,2,120,0
5.802575588,-5,5,130,272,2,120,0
5.820558071,-5,5,130,272,2,120,0
5.840471983,-5,5,130,272,2,120,0
5.862416506,-5,5,130,272,2,120,0
5.882378101,-5,5,130,272,2,120,0
5.902307749,-5,5,130,272,2,120,0
5.923251629,-5,5,130,272,2,120,0
5.944237232,-5,5,130,272,2,120,0
5.968130589,-5,5,130,272,2,120,0
5.989076853,-5,5,130,272,2,120,0
6.009020329,-5,5,130,272,2,120,0
6.102769852,-5,5,130,272,2,120,0
6.113740683,-5,5,130,272,2,120,0
6.124712467,-4,4,129,272,2,120,0
6.147656441,-4,4,128,272,2,120,0
6.159617662,-2,2,125,272,2,120,0
6.170590401,-2,2,125,272,2,120,0
6.192532301,-1,1,123,272,2,120,0
6.203501701,-1,1,122,272,2,120,0
6.225441456,0,0,121,272,2,120,0
6.236413956,0,0,121,272,2,120,0
6.247396946,0,0,121,272,2,120,0
6.269334793,0,0,121,272,2,120,0
6.282292366,-1,1,122,272,2,120,0
6.299247026,-1,1,123,272,2,120,0
6.320188046,-1,1,123,272,2,120,0
6.340135098,-2,2,124,272,2,120,0
6.365071058,-3,3,126,272,2,120,0
