Time,Arm_Angle,Error,MotorCmd,Headroom,K_P,Motor_Speed(PWM),Desired_Angle
2.382658482,-1,1,133,272,10,120,0
2.403600216,-1,1,132,272,10,120,0
2.414621592,0,0,129,272,10,120,0
2.426504612,-1,1,132,272,10,120,0
2.448554754,-1,1,133,272,10,120,0
2.465490818,-1,1,132,272,10,120,0
2.485440731,-1,1,132,272,10,120,0
2.505388021,-1,1,132,272,10,120,0
2.528417349,-1,1,132,272,10,120,0
2.546312332,-1,1,132,272,10,120,0
2.56725502,-1,1,132,272,10,120,0
2.592156887,-1,1,133,272,10,120,0
2.612102509,-1,1,132,272,10,120,0
2.633047104,-1,1,132,272,10,120,0
2.654986858,-1,1,132,272,10,120,0
2.673938274,-1,1,131,272,10,120,0
2.693962812,-1,1,132,272,10,120,0
2.715847492,-1,1,132,272,10,120,0
2.734775305,-1,1,133,272,10,120,0
2.755718946,-1,1,132,272,10,120,0
2.78065896,-1,1,132,272,10,120,0
2.800597668,-1,1,132,272,10,120,0
2.821541786,-1,1,133,272,10,120,0
2.843482971,-1,1,132,272,10,120,0
2.862432957,-1,1,132,272,10,120,0
2.882408142,-1,1,132,272,10,120,0
2.904321194,-1,1,132,272,10,120,0
2.923270226,-1,1,132,272,10,120,0
2.944213867,-1,1,132,272,10,120,0
2.96820426,-1,1,132,272,10,120,0
2.989093065,-1,1,132,272,10,120,0
3.010050297,-1,1,132,272,10,120,0
3.030038118,-1,1,132,272,10,120,0
3.050929308,0,0,129,272,10,120,0
3.070875883,-1,1,132,272,10,120,0
3.092849016,-1,1,132,272,10,120,0
3.111775637,-1,1,132,272,10,120,0
3.132716417,-1,1,132,272,10,120,0
3.156646729,-1,1,134,272,10,120,0
3.177598715,-1,1,132,272,10,120,0
3.199615002,-1,1,132,272,10,120,0
3.218512297,-1,1,132,272,10,120,0
3.239424467,-1,1,132,272,10,120,0
3.260366917,-1,1,132,272,10,120,0
3.280322075,-1,1,132,272,10,120,0
3.300294638,-1,1,132,272,10,120,0
3.383037567,-1,1,132,272,10,120,0
3.405993938,-1,1,132,272,10,120,0
3.416021585,-1,1,132,272,10,120,0
3.426921129,-1,1,132,272,10,120,0
3.447900057,-1,1,132,272,10,120,0
3.459834814,-1,1,132,272,10,120,0
3.482786655,-1,1,132,272,10,120,0
3.493742704,-1,1,132,272,10,120,0
3.513795137,-1,1,133,272,10,120,0
3.525693893,-1,1,132,272,10,120,0
3.536628008,-1,1,132,272,10,120,0
3.557572603,-1,1,133,272,10,120,0
3.574526787,-1,1,132,272,10,120,0
3.595471859,-1,1,131,272,10,120,0
3.616416454,-1,1,132,272,10,120,0
3.637393475,-1,1,132,272,10,120,0
3.656309128,-1,1,131,272,10,120,0
3.677253008,-1,1,131,272,10,120,0
3.698200703,-1,1,131,272,10,120,0
3.722132683,-1,1,131,272,10,120,0
3.743075848,-1,1,132,272,10,120,0
3.76402092,-1,1,132,272,10,120,0
3.783967733,-1,1,132,272,10,120,0
3.80391264,-1,1,131,272,10,120,0
3.824857235,-1,1,132,272,10,120,0
3.844870806,-1,1,132,272,10,120,0
3.865770817,-1,1,132,272,10,120,0
3.88868618,-1,1,132,272,10,120,0
3.910628319,-1,1,132,272,10,120,0
3.931577921,-1,1,132,272,10,120,0
3.951519728,-1,1,132,272,10,120,0
3.972461224,-1,1,132,272,10,120,0
3.992408276,-1,1,131,272,10,120,0
4.014350653,-1,1,132,272,10,120,0
4.033316851,-1,1,132,272,10,120,0
4.054275751,-1,1,131,272,10,120,0
4.076185226,-1,1,132,272,10,120,0
4.099215031,-1,1,132,272,10,120,0
4.122063398,-1,1,130,272,10,120,0
4.140029192,-1,1,132,272,10,120,0
4.160957098,-1,1,132,272,10,120,0
4.182909012,-1,1,132,272,10,120,0
4.201848745,-1,1,132,272,10,120,0
4.221795797,-1,1,131,272,10,120,0
4.242738247,-1,1,131,272,10,120,0
4.263754129,-1,1,132,272,10,120,0
4.287619829,-1,1,132,272,10,120,0
4.309560776,-1,1,132,272,10,120,0
4.328567505,-1,1,132,272,10,120,0
4.349463701,0,0,129,272,10,120,0
4.372392893,-1,1,131,272,10,120,0
4.390345097,-1,1,131,272,10,120,0
4.488081694,-1,1,132,272,10,120,0
4.499053717,-1,1,130,272,10,120,0
4.51002574,-1,1,134,272,10,120,0
4.520996571,-1,1,132,272,10,120,0
4.542934656,-1,1,132,272,10,120,0
4.553905725,0,0,129,272,10,120,0
4.57584691,-1,1,132,272,10,120,0
4.586818695,-1,1,132,272,10,120,0
4.608759165,-1,1,132,272,10,120,0
4.619729996,-1,1,132,272,10,120,0
4.630701065,-1,1,132,272,10,120,0
4.652646542,-1,1,132,272,10,120,0
4.664610147,-1,1,132,272,10,120,0
4.684557676,-1,1,130,272,10,120,0
4.705499649,-1,1,132,272,10,120,0
4.72545433,-1,1,132,272,10,120,0
4.747441292,-1,1,132,272,10,120,0
4.766345024,-1,1,132,272,10,120,0
4.787282705,-1,1,131,272,10,120,0
4.808224916,-1,1,132,272,10,120,0
4.828193665,-1,1,132,272,10,120,0
4.85310936,-1,1,132,272,10,120,0
4.873051167,-1,1,132,272,10,120,0
4.893995523,-1,1,132,272,10,120,0
4.913995504,-1,1,130,272,10,120,0
4.936912537,-1,1,131,272,10,120,0
4.954834938,-1,1,132,272,10,120,0
4.975781441,-1,1,132,272,10,120,0
4.997797728,0,0,129,272,10,120,0
5.016678095,-1,1,132,272,10,120,0
5.041600466,-1,1,132,272,10,120,0
5.061560154,-1,1,132,272,10,120,0
5.083500624,0,0,129,272,10,120,0
5.1044662,-1,1,131,272,10,120,0
5.123390675,-1,1,132,272,10,120,0
5.143327951,-1,1,132,272,10,120,0
5.164351225,-1,1,132,272,10,120,0
5.18721199,-1,1,132,272,10,120,0
5.205195427,-1,1,132,272,10,120,0
5.23009634,-1,1,132,272,10,120,0
5.250104189,-1,1,132,272,10,120,0
5.270988226,-1,1,133,272,10,120,0
5.291932344,-1,1,131,272,10,120,0
5.311877489,-1,1,132,272,10,120,0
5.331833363,-1,1,132,272,10,120,0
5.352767229,-1,1,132,272,10,120,0
5.373711586,-1,1,132,272,10,120,0
5.393691778,-1,1,132,272,10,120,0
5.417649269,-1,1,131,272,10,120,0
5.43854022,-1,1,132,272,10,120,0
5.459482431,-1,1,132,272,10,120,0
5.480424881,-1,1,132,272,10,120,0
