Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
4.549841166,-5,5,0,147,88,15,5,65,0
4.571782112,-5,5,27,255,88,15,5,65,0
4.582754612,-5,5,0,147,88,15,5,65,0
4.603727341,-5,5,111,255,88,15,5,65,0
4.614702225,-5,5,0,147,88,15,5,65,0
4.636610746,-5,5,0,147,88,15,5,65,0
4.647581816,-5,5,0,147,88,15,5,65,0
4.669523001,-5,5,0,147,88,15,5,65,0
4.688472271,-5,5,-27,8,88,15,5,65,0
4.709415674,-5,5,0,148,88,15,5,65,0
4.730359077,-5,5,0,147,88,15,5,65,0
4.754294395,-5,5,0,145,88,15,5,65,0
4.77623558,-5,5,0,145,88,15,5,65,0
4.795203447,-5,5,-27,4,88,15,5,65,0
4.816129208,-5,5,0,143,88,15,5,65,0
4.837104082,-5,5,-27,4,88,15,5,65,0
4.857019901,-5,5,55,255,88,15,5,65,0
4.876976252,-5,5,0,143,88,15,5,65,0
4.897916079,-5,5,0,143,88,15,5,65,0
4.918884516,-5,5,0,145,88,15,5,65,0
4.942792416,-5,5,0,143,88,15,5,65,0
4.963764429,-5,5,0,143,88,15,5,65,0
4.983711243,-5,5,27,255,88,15,5,65,0
5.00462532,-5,5,55,255,88,15,5,65,0
5.026567459,-5,5,0,143,88,15,5,65,0
5.045516729,-5,5,0,143,88,15,5,65,0
5.065463543,-5,5,-27,4,88,15,5,65,0
5.087424517,-5,5,83,255,88,15,5,65,0
5.111342192,-5,5,0,143,88,15,5,65,0
5.131285906,-5,5,-27,2,88,15,5,65,0
5.152263165,-5,5,0,143,88,15,5,65,0
5.172209263,-5,5,0,143,88,15,5,65,0
5.193120956,-5,5,0,143,88,15,5,65,0
5.215061426,-5,5,0,143,88,15,5,65,0
5.234010935,-5,5,83,255,88,15,5,65,0
5.25395751,-5,5,0,143,88,15,5,65,0
5.278940439,-5,5,0,143,88,15,5,65,0
5.2988379,-5,5,0,143,88,15,5,65,0
5.319815159,-5,5,27,255,88,15,5,65,0
5.34172225,-5,5,0,143,88,15,5,65,0
5.360708714,-5,5,0,143,88,15,5,65,0
5.380620718,-5,5,-27,2,88,15,5,65,0
5.402590513,-5,5,0,142,88,15,5,65,0
5.482344866,-5,5,27,255,88,15,5,65,0
5.494316339,-5,5,0,141,88,15,5,65,0
5.505285263,-5,5,55,255,88,15,5,65,0
5.527227402,-5,5,-55,0,88,15,5,65,0
5.539195299,-4,4,-138,0,88,15,5,65,0
5.55016613,-5,5,27,255,88,15,5,65,0
5.572105408,-5,5,0,146,88,15,5,65,0
5.583077669,-5,5,0,140,88,15,5,65,0
5.605042934,-5,5,27,255,88,15,5,65,0
5.615988255,-5,5,0,141,88,15,5,65,0
5.637935877,-5,5,-27,3,88,15,5,65,0
5.655883074,-5,5,27,255,88,15,5,65,0
5.675829411,-5,5,27,255,88,15,5,65,0
5.697800636,-5,5,55,255,88,15,5,65,0
5.716720343,-5,5,0,143,88,15,5,65,0
5.737664223,-5,5,-27,2,88,15,5,65,0
5.759603977,-5,5,0,143,88,15,5,65,0
5.778561354,-5,5,0,143,88,15,5,65,0
5.802519321,-5,5,0,142,88,15,5,65,0
5.824431419,-5,5,166,255,88,15,5,65,0
5.844379663,-5,5,0,142,88,15,5,65,0
5.864346266,-5,5,27,255,88,15,5,65,0
5.8862679,-5,5,55,255,88,15,5,65,0
5.90521431,-5,5,27,255,88,15,5,65,0
5.926158667,-5,5,-27,2,88,15,5,65,0
5.946192503,-5,5,27,255,88,15,5,65,0
5.967055321,-5,5,27,255,88,15,5,65,0
5.991018295,-5,5,-27,3,88,15,5,65,0
6.012932539,-5,5,0,143,88,15,5,65,0
6.031877756,-5,5,27,255,88,15,5,65,0
6.052844048,-5,5,0,143,88,15,5,65,0
6.073796749,-5,5,-55,0,88,15,5,65,0
6.093711138,-5,5,-83,0,88,15,5,65,0
6.114658117,-5,5,27,255,88,15,5,65,0
6.135597706,-5,5,0,140,88,15,5,65,0
6.159533262,-5,5,55,255,88,15,5,65,0
6.18050909,-5,5,0,140,88,15,5,65,0
6.200453997,-5,5,0,141,88,15,5,65,0
6.220375538,-5,5,55,255,88,15,5,65,0
6.241329193,-5,5,55,255,88,15,5,65,0
6.263339281,-5,5,-55,0,88,15,5,65,0
6.282207727,-5,5,55,255,88,15,5,65,0
6.302182436,-5,5,27,255,88,15,5,65,0
6.327086449,-5,5,27,255,88,15,5,65,0
6.348031998,-5,5,55,255,88,15,5,65,0
6.369005442,-5,5,55,255,88,15,5,65,0
6.388920546,-5,5,0,142,88,15,5,65,0
6.408899307,-5,5,0,142,88,15,5,65,0
6.429862261,-5,5,-27,3,88,15,5,65,0
6.449789762,-5,5,-55,0,88,15,5,65,0
6.470700979,-5,5,-27,2,88,15,5,65,0
6.490648985,-5,5,27,255,88,15,5,65,0
6.572430372,-5,5,0,143,88,15,5,65,0
6.584398508,-5,5,0,143,88,15,5,65,0
6.606338978,-5,5,55,255,88,15,5,65,0
6.616342545,-5,5,-27,2,88,15,5,65,0
6.638253212,-5,5,27,255,88,15,5,65,0
6.649223089,-5,5,55,255,88,15,5,65,0
6.660195827,-5,5,27,255,88,15,5,65,0
6.681143999,-5,5,-27,3,88,15,5,65,0
6.693105936,-5,5,0,143,88,15,5,65,0
6.714079618,-5,5,27,255,88,15,5,65,0
6.725022078,-5,5,0,143,88,15,5,65,0
6.745054245,-5,5,0,142,88,15,5,65,0
6.765912533,-5,5,-27,3,88,15,5,65,0
6.785887957,-5,5,0,143,88,15,5,65,0
6.807832718,-5,5,55,255,88,15,5,65,0
6.826749802,-5,5,-83,0,88,15,5,65,0
6.8518641,-5,5,-27,3,88,15,5,65,0
6.871629953,-5,5,27,255,88,15,5,65,0
6.892572165,-5,5,-83,0,88,15,5,65,0
6.913519144,-5,5,27,255,88,15,5,65,0
6.93545723,-5,5,-27,3,88,15,5,65,0
6.954407692,-5,5,27,255,88,15,5,65,0
6.974353313,-5,5,-27,3,88,15,5,65,0
6.996300936,-5,5,-27,2,88,15,5,65,0
7.015245438,-5,5,0,143,88,15,5,65,0
7.040187359,-4,4,-83,0,88,15,5,65,0
7.06012392,-5,5,-27,4,88,15,5,65,0
7.081069469,-5,5,27,255,88,15,5,65,0
7.103009224,-5,5,0,143,88,15,5,65,0
7.121958971,-5,5,0,141,88,15,5,65,0
7.141905308,-5,5,0,142,88,15,5,65,0
7.162868977,-5,5,0,141,88,15,5,65,0
7.184813976,-5,5,0,142,88,15,5,65,0
7.207728863,-5,5,-27,2,88,15,5,65,0
7.229681015,-5,5,0,142,88,15,5,65,0
7.248623848,-5,5,0,142,88,15,5,65,0
7.269593239,-5,5,0,143,88,15,5,65,0
7.291504622,-5,5,0,142,88,15,5,65,0
7.310453653,-5,5,0,143,88,15,5,65,0
7.330402374,-5,5,83,255,88,15,5,65,0
7.351376295,-5,5,-27,3,88,15,5,65,0
7.376277924,-5,5,0,143,88,15,5,65,0
7.396305561,-5,5,27,255,88,15,5,65,0
7.418199062,-5,5,111,255,88,15,5,65,0
7.437116146,-5,5,-27,2,88,15,5,65,0
7.458060741,-5,5,0,143,88,15,5,65,0
7.480091572,-5,5,0,143,88,15,5,65,0
7.498961449,-5,5,0,143,88,15,5,65,0
7.51892972,-5,5,27,255,88,15,5,65,0
7.543829441,-5,5,27,255,88,15,5,65,0
7.564775705,-5,5,0,143,88,15,5,65,0
7.584744453,-5,5,0,142,88,15,5,65,0
7.668519497,-5,5,-27,3,88,15,5,65,0
7.679466963,-5,5,55,255,88,15,5,65,0
7.69043684,-5,5,138,255,88,15,5,65,0
7.712378502,-5,5,27,255,88,15,5,65,0
7.723511457,-5,5,27,255,88,15,5,65,0
7.74537015,-5,5,27,255,88,15,5,65,0
7.756474018,-5,5,27,255,88,15,5,65,0
7.778274298,-5,5,-27,3,88,15,5,65,0
7.789306402,-5,5,27,255,88,15,5,65,0
7.80021739,-5,5,-27,2,88,15,5,65,0
7.821190357,-5,5,27,255,88,15,5,65,0
7.834127426,-5,5,55,255,88,15,5,65,0
7.857084751,-5,5,-27,2,88,15,5,65,0
7.876014709,-4,4,27,255,88,15,5,65,0
7.900037527,-5,5,27,255,88,15,5,65,0
7.920905828,-5,5,-27,1,88,15,5,65,0
7.940841436,-5,5,0,142,88,15,5,65,0
7.963790655,-5,5,0,142,88,15,5,65,0
7.981732368,-5,5,0,143,88,15,5,65,0
8.002675772,-5,5,27,255,88,15,5,65,0
8.022652388,-5,5,27,255,88,15,5,65,0
8.043567181,-5,5,-27,3,88,15,5,65,0
8.063555479,-5,5,27,255,88,15,5,65,0
8.08844471,-5,5,-55,0,88,15,5,65,0
8.109389067,-5,5,27,255,88,15,5,65,0
8.129346371,-5,5,83,255,88,15,5,65,0
8.15127635,-5,5,27,255,88,15,5,65,0
8.170260429,-5,5,-55,0,88,15,5,65,0
8.191203833,-5,5,-27,2,88,15,5,65,0
8.213129282,-5,5,0,142,88,15,5,65,0
8.232060671,-5,5,0,141,88,15,5,65,0
8.256063938,-5,5,0,140,88,15,5,65,0
8.277939558,-5,5,-83,0,88,15,5,65,0
8.297886372,-5,5,83,255,88,15,5,65,0
8.317832232,-5,5,0,143,88,15,5,65,0
8.339771748,-5,5,0,143,88,15,5,65,0
8.358723879,-5,5,-27,3,88,15,5,65,0
8.379689217,-5,5,27,255,88,15,5,65,0
8.401636839,-5,5,55,255,88,15,5,65,0
8.424545288,-5,5,27,255,88,15,5,65,0
8.444526196,-5,5,0,142,88,15,5,65,0
8.465436459,-5,5,-83,0,88,15,5,65,0
8.485382318,-5,5,0,141,88,15,5,65,0
8.506329536,-5,5,-27,2,88,15,5,65,0
8.528270483,-5,5,-27,1,88,15,5,65,0
8.547233105,-5,5,55,255,88,15,5,65,0
8.568161249,-5,5,-27,2,88,15,5,65,0
8.592132092,-5,5,-111,0,88,15,5,65,0
8.613046885,-5,5,27,255,88,15,5,65,0
8.635000467,-5,5,27,255,88,15,5,65,0
8.653931141,-5,5,-27,3,88,15,5,65,0
8.673879147,-5,5,0,143,88,15,5,65,0
8.757655144,-5,5,0,141,88,15,5,65,0
8.76962328,-5,5,27,255,88,15,5,65,0
8.790599346,-5,5,-27,3,88,15,5,65,0
8.801570892,-5,5,0,143,88,15,5,65,0
8.82347846,-5,5,0,142,88,15,5,65,0
8.834450245,-5,5,55,255,88,15,5,65,0
8.856390953,-5,5,27,255,88,15,5,65,0
8.867361784,-5,5,27,255,88,15,5,65,0
8.878332376,-5,5,-27,2,88,15,5,65,0
8.901300669,-5,5,55,255,88,15,5,65,0
8.912241459,-5,5,27,255,88,15,5,65,0
8.935180187,-5,5,0,143,88,15,5,65,0
8.949143171,-5,5,27,255,88,15,5,65,0
8.969089508,-5,5,-27,4,88,15,5,65,0
8.990033388,-5,5,0,142,88,15,5,65,0
9.011974812,-5,5,55,255,88,15,5,65,0
9.030925274,-5,5,0,143,88,15,5,65,0
9.050870657,-5,5,0,143,88,15,5,65,0
9.073810101,-5,5,0,143,88,15,5,65,0
9.091761351,-5,5,-27,3,88,15,5,65,0
9.116779089,-5,5,0,143,88,15,5,65,0
