Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.016954184,-40,40,0,65,88,0,0,65,0
0.037929773,-40,40,0,65,88,0,0,65,0
0.0578444,-40,40,0,65,88,0,0,65,0
0.078787088,-40,40,-27,65,88,0,0,65,0
0.099731207,-40,40,83,65,88,0,0,65,0
0.120677471,-40,40,0,65,88,0,0,65,0
0.139626026,-40,40,0,65,88,0,0,65,0
0.16455698,-40,40,0,65,88,0,0,65,0
0.186514854,-40,40,-83,65,88,0,0,65,0
0.205449581,-40,40,0,65,88,0,0,65,0
0.228388548,-40,40,0,65,88,0,0,65,0
0.246340513,-40,40,27,65,88,0,0,65,0
0.338094473,-40,40,-55,65,88,0,0,65,0
0.349105358,-40,40,0,65,88,0,0,65,0
0.360034227,-40,40,55,65,88,0,0,65,0
0.381011009,-40,40,0,65,88,0,0,65,0
0.391948938,-40,40,27,65,88,0,0,65,0
0.413891792,-40,40,27,65,88,0,0,65,0
0.424892902,-40,40,27,65,88,0,0,65,0
0.446803808,-40,40,83,65,88,0,0,65,0
0.456830263,-40,40,55,65,88,0,0,65,0
0.479746103,-40,40,0,65,88,0,0,65,0
0.490686178,-40,40,166,65,88,0,0,65,0
0.502672195,-40,40,-27,65,88,0,0,65,0
0.524596214,-40,40,-27,65,88,0,0,65,0
0.541548491,-40,40,0,65,88,0,0,65,0
0.561495304,-40,40,0,65,88,0,0,65,0
0.582438946,-40,40,0,65,88,0,0,65,0
0.604380131,-40,40,-27,65,88,0,0,65,0
0.623332739,-40,40,83,65,88,0,0,65,0
0.644277811,-40,40,-55,65,88,0,0,65,0
0.666216612,-40,40,0,65,88,0,0,65,0
0.689154148,-40,40,0,65,88,0,0,65,0
0.710098028,-40,40,-83,65,88,0,0,65,0
0.73004961,-40,40,0,65,88,0,0,65,0
0.749992132,-40,40,0,65,88,0,0,65,0
0.770935535,-40,40,0,65,88,0,0,65,0
0.791880369,-40,40,27,65,88,0,0,65,0
0.811825514,-40,40,0,65,88,0,0,65,0
0.831772566,-40,40,0,65,88,0,0,65,0
0.856739521,-40,40,27,65,88,0,0,65,0
0.877650499,-40,40,-27,65,88,0,0,65,0
0.898625135,-40,40,27,65,88,0,0,65,0
0.918542385,-40,40,0,65,88,0,0,65,0
0.938518763,-40,40,0,65,88,0,0,65,0
0.960429192,-40,40,-55,65,88,0,0,65,0
0.979377985,-40,40,0,65,88,0,0,65,0
