Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.759979963,-31,1,-55,0,88,15,10,65,-30
0.779968262,-31,1,-27,0,88,15,10,65,-30
0.800857544,-31,1,-27,0,88,15,10,65,-30
0.822797537,-31,1,27,255,88,15,10,65,-30
0.845790863,-31,1,0,93,88,15,10,65,-30
0.86770916,-31,1,0,92,88,15,10,65,-30
0.886626959,-31,1,55,255,88,15,10,65,-30
0.907570839,-31,1,0,91,88,15,10,65,-30
0.929512739,-31,1,-166,0,88,15,10,65,-30
0.948471785,-31,1,0,91,88,15,10,65,-30
0.968408346,-31,1,27,255,88,15,10,65,-30
0.989351749,-31,1,-27,0,88,15,10,65,-30
1.076120853,-31,1,0,92,88,15,10,65,-30
1.087090969,-31,1,55,255,88,15,10,65,-30
1.098060608,-31,1,55,255,88,15,10,65,-30
1.12000227,-31,1,0,91,88,15,10,65,-30
1.130974293,-31,1,0,92,88,15,10,65,-30
1.141943693,-31,1,0,93,88,15,10,65,-30
1.162888527,-31,1,-55,0,88,15,10,65,-30
1.173859358,-31,1,55,255,88,15,10,65,-30
1.194853783,-31,1,27,255,88,15,10,65,-30
1.20577383,-31,1,-27,0,88,15,10,65,-30
1.22671771,-31,1,-55,0,88,15,10,65,-30
1.243687391,-31,1,0,91,88,15,10,65,-30
1.263619423,-31,1,-27,0,88,15,10,65,-30
1.283597469,-31,1,0,92,88,15,10,65,-30
1.305508137,-31,1,0,91,88,15,10,65,-30
1.325455427,-31,1,27,255,88,15,10,65,-30
1.345400095,-32,2,55,255,88,15,10,65,-30
1.370333195,-31,1,-27,0,88,15,10,65,-30
1.390280247,-31,1,-55,0,88,15,10,65,-30
1.411235094,-31,1,-27,0,88,15,10,65,-30
1.431170464,-32,2,55,255,88,15,10,65,-30
1.452129841,-32,2,0,95,88,15,10,65,-30
1.473056555,-31,1,166,255,88,15,10,65,-30
1.495000601,-32,2,83,255,88,15,10,65,-30
1.513948917,-31,1,-55,0,88,15,10,65,-30
1.537884474,-31,1,0,91,88,15,10,65,-30
1.558856964,-31,1,55,255,88,15,10,65,-30
1.578774452,-31,1,-27,0,88,15,10,65,-30
1.600716829,-31,1,-27,0,88,15,10,65,-30
1.619673729,-31,1,-55,0,88,15,10,65,-30
1.640610695,-31,1,55,255,88,15,10,65,-30
1.660612345,-32,2,55,255,88,15,10,65,-30
1.681499481,-31,1,27,255,88,15,10,65,-30
1.702443838,-31,1,-55,0,88,15,10,65,-30
1.726381779,-31,1,-55,0,88,15,10,65,-30
1.747323751,-31,1,-27,0,88,15,10,65,-30
1.767305613,-32,2,83,255,88,15,10,65,-30
1.789214373,-32,2,0,95,88,15,10,65,-30
1.808159828,-32,2,27,255,88,15,10,65,-30
1.829105854,-31,1,-27,0,88,15,10,65,-30
1.851045609,-31,1,-27,0,88,15,10,65,-30
1.87001133,-31,1,27,255,88,15,10,65,-30
1.893946409,-31,1,-55,0,88,15,10,65,-30
1.916869402,-31,1,0,92,88,15,10,65,-30
1.935820818,-31,1,-55,0,88,15,10,65,-30
1.955793142,-31,1,-27,0,88,15,10,65,-30
1.977791548,-31,1,-27,0,88,15,10,65,-30
1.996658564,-32,2,27,255,88,15,10,65,-30
2.01760006,-31,1,-111,0,88,15,10,65,-30
2.038548946,-31,1,-27,0,88,15,10,65,-30
2.058491707,-31,1,0,93,88,15,10,65,-30
2.082463503,-32,2,27,255,88,15,10,65,-30
2.165206194,-32,2,27,255,88,15,10,65,-30
2.176175833,-31,1,-83,0,88,15,10,65,-30
2.197146177,-31,1,0,93,88,15,10,65,-30
2.208090782,-31,1,0,87,88,15,10,65,-30
2.219060421,-32,2,194,255,88,15,10,65,-30
2.241003275,-31,1,27,255,88,15,10,65,-30
2.251972675,-31,1,0,91,88,15,10,65,-30
2.273941517,-31,1,27,255,88,15,10,65,-30
2.284911156,-31,1,0,92,88,15,10,65,-30
2.306862116,-31,1,27,255,88,15,10,65,-30
2.317832947,-31,1,27,255,88,15,10,65,-30
2.332788944,-31,1,-55,0,88,15,10,65,-30
2.354703426,-31,1,0,91,88,15,10,65,-30
2.373648643,-31,1,-55,0,88,15,10,65,-30
2.39460659,-31,1,111,255,88,15,10,65,-30
2.418562651,-31,1,55,255,88,15,10,65,-30
2.439472198,-31,1,27,255,88,15,10,65,-30
2.461466312,-31,1,27,255,88,15,10,65,-30
2.4803617,-31,1,-27,0,88,15,10,65,-30
2.500309467,-31,1,-27,0,88,15,10,65,-30
2.522285461,-31,1,-27,0,88,15,10,65,-30
2.541234732,-31,1,27,255,88,15,10,65,-30
2.562141895,-31,1,-27,0,88,15,10,65,-30
2.583086491,-31,1,-83,0,88,15,10,65,-30
2.607056379,-32,2,55,255,88,15,10,65,-30
2.627999544,-31,1,0,93,88,15,10,65,-30
2.649907351,-31,1,0,91,88,15,10,65,-30
2.668857336,-31,1,-27,0,88,15,10,65,-30
2.688804388,-31,1,0,93,88,15,10,65,-30
2.710810423,-31,1,-27,0,88,15,10,65,-30
2.730696201,-31,1,27,255,88,15,10,65,-30
2.750670671,-32,2,55,255,88,15,10,65,-30
2.774574757,-31,1,0,93,88,15,10,65,-30
2.795618057,-31,1,-55,0,88,15,10,65,-30
2.816461563,-31,1,-27,0,88,15,10,65,-30
2.837406874,-31,1,-27,0,88,15,10,65,-30
2.85735321,-31,1,27,255,88,15,10,65,-30
2.878317118,-31,1,0,92,88,15,10,65,-30
2.900239468,-31,1,55,255,88,15,10,65,-30
2.918222666,-31,1,-27,0,88,15,10,65,-30
2.939136267,-31,1,-27,0,88,15,10,65,-30
2.963128328,-31,1,-27,0,88,15,10,65,-30
2.984076023,-31,1,27,255,88,15,10,65,-30
3.003960133,-31,1,27,255,88,15,10,65,-30
3.024925947,-31,1,-27,0,88,15,10,65,-30
3.045849562,-31,1,27,255,88,15,10,65,-30
3.065796375,-32,2,55,255,88,15,10,65,-30
3.08773756,-31,1,-27,0,88,15,10,65,-30
3.106685877,-32,2,194,255,88,15,10,65,-30
3.131700754,-31,1,-83,0,88,15,10,65,-30
3.151565552,-31,1,-55,0,88,15,10,65,-30
3.172511339,-31,1,0,91,88,15,10,65,-30
3.259312391,-31,1,0,91,88,15,10,65,-30
3.271272659,-31,1,-27,0,88,15,10,65,-30
3.282215357,-31,1,27,255,88,15,10,65,-30
3.303192377,-31,1,-55,0,88,15,10,65,-30
3.31413126,-31,1,27,255,88,15,10,65,-30
3.336072683,-31,1,0,91,88,15,10,65,-30
3.346081972,-31,1,166,255,88,15,10,65,-30
3.367985487,-31,1,27,255,88,15,10,65,-30
3.381954193,-31,1,-83,0,88,15,10,65,0
3.392920017,-32,32,27,255,88,15,10,65,0
3.413870573,-31,31,0,255,88,15,10,65,0
3.425832272,-31,31,0,255,88,15,10,65,0
3.442787886,-31,31,-27,255,88,15,10,65,0
3.463744402,-31,31,0,255,88,15,10,65,0
3.487668037,-30,30,-55,0,88,15,10,65,0
3.508615971,-30,30,0,255,88,15,10,65,0
3.528647184,-29,29,0,255,88,15,10,65,0
3.549551964,-28,28,-27,209,88,15,10,65,0
3.571526289,-27,27,-83,0,88,15,10,65,0
3.590441704,-26,26,-27,182,88,15,10,65,0
3.610395432,-25,25,27,255,88,15,10,65,0
3.633327961,-25,25,0,255,88,15,10,65,0
3.655304193,-24,24,0,255,88,15,10,65,0
3.676214218,-23,23,-55,0,88,15,10,65,0
3.698154688,-23,23,55,255,88,15,10,65,0
3.717103958,-22,22,-27,124,88,15,10,65,0
3.738047361,-22,22,0,255,88,15,10,65,0
3.759989977,-21,21,-27,109,88,15,10,65,0
3.778942108,-21,21,0,255,88,15,10,65,0
3.798884869,-20,20,0,255,88,15,10,65,0
3.820859671,-19,19,-55,0,88,15,10,65,0
3.844764471,-19,19,0,255,88,15,10,65,0
3.86770153,-18,18,0,255,88,15,10,65,0
3.884655237,-18,18,-55,0,88,15,10,65,0
3.905601025,-17,17,0,255,88,15,10,65,0
3.926543713,-17,17,-55,0,88,15,10,65,0
3.947526693,-17,17,0,255,88,15,10,65,0
3.967433929,-16,16,0,255,88,15,10,65,0
3.98739171,-16,16,0,255,88,15,10,65,0
4.012319326,-15,15,-27,19,88,15,10,65,0
4.032296181,-15,15,-55,0,88,15,10,65,0
4.055199146,-15,15,0,255,88,15,10,65,0
4.073157072,-15,15,27,255,88,15,10,65,0
4.094115734,-14,14,27,255,88,15,10,65,0
4.117033243,-14,14,0,255,88,15,10,65,0
4.135018587,-14,14,0,255,88,15,10,65,0
4.155932665,-13,13,0,255,88,15,10,65,0
4.179920673,-13,13,0,255,88,15,10,65,0
4.200817585,-12,12,0,255,88,15,10,65,0
4.220757008,-12,12,-55,0,88,15,10,65,0
4.243707895,-12,12,-55,0,88,15,10,65,0
4.261680126,-11,11,-83,0,88,15,10,65,0
4.34744978,-11,11,0,237,88,15,10,65,0
4.370364189,-10,10,-83,0,88,15,10,65,0
4.381326675,-10,10,83,255,88,15,10,65,0
4.391335487,-10,10,-55,0,88,15,10,65,0
4.412312984,-10,10,0,215,88,15,10,65,0
4.423215389,-9,9,-55,0,88,15,10,65,0
4.445251942,-9,9,0,211,88,15,10,65,0
4.45712471,-9,9,0,211,88,15,10,65,0
4.479064465,-9,9,0,211,88,15,10,65,0
4.490035295,-9,9,111,255,88,15,10,65,0
4.501007318,-9,9,-166,0,88,15,10,65,0
4.522960663,-9,9,0,211,88,15,10,65,0
4.533950567,-9,9,0,211,88,15,10,65,0
4.55689311,-9,9,0,207,88,15,10,65,0
4.577800512,-9,9,55,255,88,15,10,65,0
4.597777128,-9,9,27,255,88,15,10,65,0
4.61869216,-8,8,-222,0,88,15,10,65,0
4.638639212,-9,9,0,207,88,15,10,65,0
4.659581423,-9,9,0,203,88,15,10,65,0
4.680537939,-9,9,0,203,88,15,10,65,0
4.700472832,-9,9,0,203,88,15,10,65,0
4.724436045,-9,9,0,203,88,15,10,65,0
4.746361017,-9,9,-83,0,88,15,10,65,0
4.765298843,-9,9,0,200,88,15,10,65,0
4.786275387,-9,9,-55,0,88,15,10,65,0
4.807188272,-9,9,0,200,88,15,10,65,0
4.828130722,-9,9,0,200,88,15,10,65,0
4.848077059,-9,9,0,200,88,15,10,65,0
4.870018244,-9,9,0,200,88,15,10,65,0
4.888967514,-9,9,0,200,88,15,10,65,0
4.912905693,-8,8,27,255,88,15,10,65,0
4.933848143,-8,8,27,255,88,15,10,65,0
4.953828096,-8,8,0,196,88,15,10,65,0
4.97674489,-8,8,-277,0,88,15,10,65,0
4.995691299,-8,8,27,255,88,15,10,65,0
5.015629053,-8,8,27,255,88,15,10,65,0
5.036574364,-8,8,0,197,88,15,10,65,0
5.056521416,-8,8,-27,0,88,15,10,65,0
5.081454039,-8,8,-166,0,88,15,10,65,0
5.103426218,-9,9,0,200,88,15,10,65,0
5.122377157,-9,9,0,200,88,15,10,65,0
5.142322779,-9,9,0,200,88,15,10,65,0
5.16424036,-8,8,0,198,88,15,10,65,0
5.183183193,-9,9,0,200,88,15,10,65,0
5.204124212,-9,9,-27,0,88,15,10,65,0
5.226065397,-8,8,27,255,88,15,10,65,0
5.249053717,-8,8,-55,0,88,15,10,65,0
5.269953728,-9,9,0,200,88,15,10,65,0
5.291890621,-8,8,-27,0,88,15,10,65,0
5.310838699,-8,8,138,255,88,15,10,65,0
5.330793858,-9,9,0,200,88,15,10,65,0
5.352759123,-9,9,-55,0,88,15,10,65,0
5.43450737,-9,9,55,255,88,15,10,65,0
5.446476698,-9,9,0,200,88,15,10,65,0
5.45650816,-9,9,0,200,88,15,10,65,0
5.478477001,-9,9,-27,0,88,15,10,65,0
5.49039197,-9,9,194,255,88,15,10,65,0
5.501362562,-9,9,0,200,88,15,10,65,0
5.523303986,-9,9,0,200,88,15,10,65,0
5.534272671,-8,8,-27,0,88,15,10,65,0
5.555218935,-8,8,-138,0,88,15,10,65,0
5.566155672,-8,8,-27,0,88,15,10,65,0
5.587131739,-9,9,0,200,88,15,10,65,0
5.605052233,-8,8,-27,0,88,15,10,65,0
5.626027822,-8,8,0,196,88,15,10,65,0
5.647955179,-9,9,27,255,88,15,10,65,0
5.666943789,-9,9,222,255,88,15,10,65,0
5.687830925,-8,8,-83,0,88,15,10,65,0
5.708806753,-9,9,27,255,88,15,10,65,0
5.728726864,-9,9,27,255,88,15,10,65,0
5.748683691,-9,9,0,200,88,15,10,65,0
5.769609928,-9,9,55,255,88,15,10,65,0
5.794563293,-8,8,-27,0,88,15,10,65,0
5.814491272,-9,9,0,200,88,15,10,65,0
5.836465836,-9,9,0,200,88,15,10,65,0
5.85539484,-8,8,-55,0,88,15,10,65,0
5.875333786,-8,8,-27,0,88,15,10,65,0
5.897287369,-9,9,0,200,88,15,10,65,0
5.917221069,-8,8,0,198,88,15,10,65,0
5.937162638,-9,9,0,200,88,15,10,65,0
5.962135553,-9,9,27,255,88,15,10,65,0
5.982058048,-9,9,27,255,88,15,10,65,0
6.00298667,-8,8,0,198,88,15,10,65,0
6.024928093,-9,9,27,255,88,15,10,65,0
6.043878317,-9,9,0,200,88,15,10,65,0
6.063824177,-9,9,27,255,88,15,10,65,0
6.086761713,-8,8,55,255,88,15,10,65,0
6.104715824,-9,9,0,200,88,15,10,65,0
6.129677057,-9,9,0,200,88,15,10,65,0
6.151588917,-8,8,-27,0,88,15,10,65,0
6.170539141,-8,8,-55,0,88,15,10,65,0
6.191481113,-9,9,0,200,88,15,10,65,0
6.213424683,-8,8,-27,0,88,15,10,65,0
6.23239994,-9,9,166,255,88,15,10,65,0
6.252351999,-9,9,0,200,88,15,10,65,0
6.275257826,-8,8,-27,0,88,15,10,65,0
6.294209242,-9,9,55,255,88,15,10,65,0
6.318175793,-8,8,-55,0,88,15,10,65,0
6.339087248,-8,8,0,197,88,15,10,65,0
6.359033585,-9,9,0,200,88,15,10,65,0
6.379998684,-8,8,-222,0,88,15,10,65,0
6.39992404,-9,9,27,255,88,15,10,65,0
6.42086792,-8,8,-55,0,88,15,10,65,0
6.440814734,-8,8,-27,0,88,15,10,65,0
6.524627686,-8,8,-27,0,88,15,10,65,0
6.536558867,-9,9,0,200,88,15,10,65,0
6.547529459,-9,9,0,200,88,15,10,65,0
6.569472075,-8,8,-27,0,88,15,10,65,0
6.580443621,-9,9,111,255,88,15,10,65,0
6.601384878,-9,9,27,255,88,15,10,65,0
6.613353968,-9,9,0,200,88,15,10,65,0
6.63529706,-8,8,-55,0,88,15,10,65,0
6.647266626,-9,9,55,255,88,15,10,65,0
6.65823245,-8,8,-27,0,88,15,10,65,0
6.680175066,-8,8,-27,0,88,15,10,65,0
6.695135117,-8,8,0,198,88,15,10,65,0
6.71508193,-9,9,0,200,88,15,10,65,0
6.736025572,-9,9,0,200,88,15,10,65,0
6.757967234,-9,9,27,255,88,15,10,65,0
6.776917219,-9,9,0,200,88,15,10,65,0
6.797860146,-9,9,27,255,88,15,10,65,0
6.819801092,-9,9,-27,0,88,15,10,65,0
6.842740536,-8,8,-27,0,88,15,10,65,0
6.862700701,-9,9,-27,0,88,15,10,65,0
6.88562417,-9,9,0,200,88,15,10,65,0
6.903576374,-9,9,0,200,88,15,10,65,0
6.924521446,-8,8,0,198,88,15,10,65,0
6.946481705,-8,8,-27,0,88,15,10,65,0
6.96541214,-9,9,27,255,88,15,10,65,0
6.986354113,-9,9,27,255,88,15,10,65,0
7.00829649,-9,9,0,200,88,15,10,65,0
7.031233549,-8,8,0,198,88,15,10,65,0
7.051181316,-9,9,27,255,88,15,10,65,0
7.073123932,-9,9,27,255,88,15,10,65,0
7.092070818,-9,9,-27,0,88,15,10,65,0
7.113111258,-9,9,0,200,88,15,10,65,0
7.135057688,-9,9,0,200,88,15,10,65,0
7.154006958,-9,9,0,200,88,15,10,65,0
7.173953295,-9,9,0,200,88,15,10,65,0
7.198891878,-9,9,0,200,88,15,10,65,0
7.219830751,-9,9,27,255,88,15,10,65,0
7.241772175,-8,8,-55,0,88,15,10,65,0
7.260722399,-9,9,27,255,88,15,10,65,0
7.28068471,-8,8,-27,0,88,15,10,65,0
7.301611185,-9,9,0,200,88,15,10,65,0
7.323553801,-8,8,55,255,88,15,10,65,0
7.34250164,-9,9,27,255,88,15,10,65,0
7.363450289,-8,8,-27,0,88,15,10,65,0
7.387382507,-9,9,0,200,88,15,10,65,0
7.40732789,-8,8,-27,0,88,15,10,65,0
7.429305792,-9,9,0,200,88,15,10,65,0
7.449219942,-8,8,-55,0,88,15,10,65,0
7.469163179,-9,9,0,200,88,15,10,65,0
7.49110651,-9,9,27,255,88,15,10,65,0
7.510055065,-9,9,0,200,88,15,10,65,0
7.530998468,-9,9,0,200,88,15,10,65,0
7.612778664,-9,9,83,255,88,15,10,65,0
7.633755922,-9,9,0,200,88,15,10,65,0
7.644693613,-9,9,-27,0,88,15,10,65,0
7.666687727,-9,9,0,200,88,15,10,65,0
7.677619696,-8,8,0,198,88,15,10,65,0
7.688630342,-8,8,-27,0,88,15,10,65,0
7.710517406,-9,9,0,200,88,15,10,65,0
7.720523834,-8,8,138,255,88,15,10,65,0
7.742433548,-9,9,27,255,88,15,10,65,0
7.753402472,-9,9,27,255,88,15,10,65,0
7.774381638,-9,9,0,200,88,15,10,65,0
7.785316944,-8,8,-27,0,88,15,10,65,0
7.80626297,-9,9,0,200,88,15,10,65,0
7.825210571,-9,9,0,200,88,15,10,65,0
7.846164227,-9,9,27,255,88,15,10,65,0
7.869092941,-9,9,0,200,88,15,10,65,0
7.887077332,-9,9,0,200,88,15,10,65,0
7.91198349,-9,9,0,200,88,15,10,65,0
7.931934118,-8,8,-27,0,88,15,10,65,0
7.952875137,-9,9,0,200,88,15,10,65,0
7.972815752,-8,8,-27,0,88,15,10,65,0
7.994758368,-9,9,0,200,88,15,10,65,0
8.013785124,-8,8,-55,0,88,15,10,65,0
8.034650087,-9,9,0,200,88,15,10,65,0
8.056591272,-9,9,0,200,88,15,10,65,0
8.07953167,-9,9,27,255,88,15,10,65,0
8.102468014,-9,9,27,255,88,15,10,65,0
8.120453358,-8,8,-27,0,88,15,10,65,0
8.141363859,-9,9,0,200,88,15,10,65,0
8.163332224,-9,9,0,200,88,15,10,65,0
8.182271957,-9,9,0,200,88,15,10,65,0
8.202201366,-9,9,27,255,88,15,10,65,0
8.2231462,-8,8,-27,0,88,15,10,65,0
8.244088888,-8,8,-138,0,88,15,10,65,0
8.268161058,-9,9,0,200,88,15,10,65,0
8.290106535,-8,8,-27,0,88,15,10,65,0
8.309029579,-9,9,111,255,88,15,10,65,0
8.329948187,-9,9,27,255,88,15,10,65,0
8.351984262,-9,9,0,200,88,15,10,65,0
8.370855808,-9,9,55,255,88,15,10,65,0
8.390816689,-8,8,166,255,88,15,10,65,0
8.411728382,-8,8,0,198,88,15,10,65,0
8.435698271,-9,9,0,200,88,15,10,65,0
8.456640959,-9,9,27,255,88,15,10,65,0
8.478557587,-9,9,0,200,88,15,10,65,0
8.497555256,-9,9,0,200,88,15,10,65,0
8.517476797,-9,9,0,200,88,15,10,65,0
8.540384293,-9,9,0,200,88,15,10,65,0
8.558346748,-8,8,-27,0,88,15,10,65,0
8.579295397,-8,8,-27,0,88,15,10,65,0
8.602216959,-9,9,0,200,88,15,10,65,0
8.624158859,-8,8,138,255,88,15,10,65,0
8.709967136,-9,9,55,255,88,15,10,65,0
8.721899033,-8,8,-27,0,88,15,10,65,0
8.743839979,-9,9,27,255,88,15,10,65,0
8.75481081,-9,9,138,255,88,15,10,65,0
8.776751518,-8,8,-27,0,88,15,10,65,0
8.787722588,-9,9,27,255,88,15,10,65,0
8.798693657,-9,9,0,200,88,15,10,65,0
8.820665836,-9,9,0,200,88,15,10,65,0
8.831607103,-9,9,0,200,88,15,10,65,0
8.852583885,-9,9,27,255,88,15,10,65,0
8.863534689,-9,9,222,255,88,15,10,65,0
8.875485659,-8,8,-27,0,88,15,10,65,0
8.897435665,-9,9,0,200,88,15,10,65,0
8.915412903,-9,9,0,200,88,15,10,65,0
8.935325861,-8,8,-194,0,88,15,10,65,0
8.956271172,-8,8,0,198,88,15,10,65,0
8.981204271,-9,9,0,200,88,15,10,65,0
9.00115037,-8,8,-27,0,88,15,10,65,0
9.022094488,-9,9,27,255,88,15,10,65,0
9.042042971,-9,9,27,255,88,15,10,65,0
9.062984705,-8,8,55,255,88,15,10,65,0
9.085924387,-8,8,194,255,88,15,10,65,0
9.103882074,-8,8,-27,0,88,15,10,65,0
9.123822212,-8,8,-27,0,88,15,10,65,0
9.148799419,-9,9,0,200,88,15,10,65,0
9.168733835,-9,9,222,255,88,15,10,65,0
9.189677477,-9,9,0,200,88,15,10,65,0
9.211585999,-9,9,0,200,88,15,10,65,0
9.23153615,-9,9,0,200,88,15,10,65,0
9.251480103,-9,9,27,255,88,15,10,65,0
9.2724576,-9,9,27,255,88,15,10,65,0
9.292370796,-8,8,-55,0,88,15,10,65,0
9.31231904,-9,9,27,255,88,15,10,65,0
9.33725071,-8,8,0,198,88,15,10,65,0
9.357198477,-8,8,-27,0,88,15,10,65,0
9.378151417,-8,8,-27,0,88,15,10,65,0
9.40012598,-8,8,-27,0,88,15,10,65,0
9.419033527,-9,9,55,255,88,15,10,65,0
9.439976692,-9,9,27,255,88,15,10,65,0
9.461958885,-9,9,0,200,88,15,10,65,0
9.480866909,-8,8,-55,0,88,15,10,65,0
9.504837036,-9,9,27,255,88,15,10,65,0
9.525779486,-9,9,0,200,88,15,10,65,0
9.545693636,-9,9,0,200,88,15,10,65,0
9.566635847,-9,9,-27,0,88,15,10,65,0
9.588577032,-8,8,-27,0,88,15,10,65,0
9.607529879,-9,9,27,255,88,15,10,65,0
9.627473593,-8,8,-27,0,88,15,10,65,0
9.650414944,-9,9,0,200,88,15,10,65,0
9.669362068,-8,8,27,255,88,15,10,65,0
9.693298101,-9,9,55,255,88,15,10,65,0
9.714254141,-8,8,55,255,88,15,10,65,0
