Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
3.751917362,-15,15,0,142,88,5,5,65,0
3.772888422,-15,15,27,255,88,5,5,65,0
3.796795368,-15,15,0,141,88,5,5,65,0
3.817773581,-15,15,0,141,88,5,5,65,0
3.837694883,-15,15,0,141,88,5,5,65,0
3.858632803,-15,15,0,140,88,5,5,65,0
3.879605293,-15,15,0,140,88,5,5,65,0
3.899520636,-15,15,0,140,88,5,5,65,0
3.919467449,-15,15,0,140,88,5,5,65,0
3.94041276,-15,15,0,140,88,5,5,65,0
3.962352514,-14,14,0,138,88,5,5,65,0
4.05410862,-14,14,0,138,88,5,5,65,0
4.065078735,-14,14,0,138,88,5,5,65,0
4.08701849,-14,14,138,255,88,5,5,65,0
4.097988844,-14,14,0,137,88,5,5,65,0
4.10896039,-14,14,0,137,88,5,5,65,0
4.130901098,-14,14,0,137,88,5,5,65,0
4.141873598,-14,14,111,255,88,5,5,65,0
4.163813114,-14,14,55,255,88,5,5,65,0
4.174784899,-14,14,0,136,88,5,5,65,0
4.196725845,-14,14,0,136,88,5,5,65,0
4.207698584,-14,14,0,136,88,5,5,65,0
4.21866703,-14,14,0,136,88,5,5,65,0
4.240608454,-14,14,0,136,88,5,5,65,0
4.25556922,-14,14,0,136,88,5,5,65,0
4.276512384,-14,14,27,255,88,5,5,65,0
4.296459436,-14,14,0,136,88,5,5,65,0
4.318401575,-14,14,27,255,88,5,5,65,0
4.341350794,-13,13,-138,0,88,5,5,65,0
4.362281799,-14,14,138,255,88,5,5,65,0
4.38422513,-14,14,0,135,88,5,5,65,0
4.403193712,-14,14,0,135,88,5,5,65,0
4.424124002,-14,14,27,255,88,5,5,65,0
4.446059465,-14,14,0,135,88,5,5,65,0
4.464009285,-14,14,0,135,88,5,5,65,0
4.484959364,-14,14,0,135,88,5,5,65,0
4.509887934,-14,14,0,135,88,5,5,65,0
4.529836655,-14,14,0,135,88,5,5,65,0
4.550778389,-13,13,27,255,88,5,5,65,0
4.57172966,-13,13,27,255,88,5,5,65,0
4.59171176,-13,13,0,134,88,5,5,65,0
4.611616611,-13,13,0,133,88,5,5,65,0
4.634553432,-13,13,0,133,88,5,5,65,0
4.652506828,-13,13,55,255,88,5,5,65,0
4.674460173,-14,14,83,255,88,5,5,65,0
4.698382854,-13,13,-55,0,88,5,5,65,0
4.718329668,-13,13,0,132,88,5,5,65,0
4.739276171,-13,13,0,132,88,5,5,65,0
4.759247541,-13,13,0,132,88,5,5,65,0
4.780164003,-13,13,0,132,88,5,5,65,0
4.800151825,-13,13,0,132,88,5,5,65,0
4.821053982,-13,13,-27,0,88,5,5,65,0
4.841010332,-13,13,0,132,88,5,5,65,0
4.861974955,-13,13,0,132,88,5,5,65,0
4.886880159,-13,13,-83,0,88,5,5,65,0
4.907831669,-13,13,-83,0,88,5,5,65,0
4.928796291,-13,13,0,131,88,5,5,65,0
4.947716951,-13,13,27,255,88,5,5,65,0
4.968660355,-13,13,27,255,88,5,5,65,0
4.989661932,-13,13,27,255,88,5,5,65,0
5.009585142,-13,13,0,131,88,5,5,65,0
5.029527664,-13,13,0,131,88,5,5,65,0
5.054430008,-13,13,27,255,88,5,5,65,0
5.136212349,-13,13,0,131,88,5,5,65,0
5.14718318,-13,13,0,131,88,5,5,65,0
5.157186985,-13,13,138,255,88,5,5,65,0
5.179097652,-13,13,-27,0,88,5,5,65,0
5.190073013,-13,13,0,131,88,5,5,65,0
5.212039471,-13,13,-27,0,88,5,5,65,0
5.222981453,-12,12,-83,0,88,5,5,65,0
5.235945702,-13,13,111,255,88,5,5,65,0
5.256930828,-13,13,55,255,88,5,5,65,0
5.268857956,-13,13,0,130,88,5,5,65,0
5.289801359,-13,13,-55,0,88,5,5,65,0
5.303764343,-13,13,0,130,88,5,5,65,0
5.324712515,-13,13,0,130,88,5,5,65,0
5.34568429,-13,13,0,130,88,5,5,65,0
5.366751432,-13,13,27,255,88,5,5,65,0
5.386540174,-13,13,0,130,88,5,5,65,0
5.410477638,-13,13,0,130,88,5,5,65,0
5.431422949,-13,13,0,130,88,5,5,65,0
5.451401711,-13,13,-55,0,88,5,5,65,0
5.472313404,-13,13,0,130,88,5,5,65,0
5.494284153,-13,13,0,130,88,5,5,65,0
5.51320219,-12,12,-27,0,88,5,5,65,0
5.533149242,-12,12,-27,0,88,5,5,65,0
5.556088924,-12,12,-27,0,88,5,5,65,0
5.574056387,-12,12,0,128,88,5,5,65,0
5.599002123,-12,12,0,128,88,5,5,65,0
5.619916916,-12,12,27,255,88,5,5,65,0
5.639873743,-12,12,0,128,88,5,5,65,0
5.66183567,-12,12,-55,0,88,5,5,65,0
5.680788279,-13,13,0,130,88,5,5,65,0
5.701699257,-12,12,0,128,88,5,5,65,0
5.721645832,-12,12,0,128,88,5,5,65,0
5.742630959,-12,12,0,128,88,5,5,65,0
5.766526699,-12,12,0,129,88,5,5,65,0
5.789464474,-12,12,0,128,88,5,5,65,0
5.808415174,-12,12,-138,0,88,5,5,65,0
5.828388453,-12,12,27,255,88,5,5,65,0
5.850301981,-12,12,0,128,88,5,5,65,0
5.869249105,-12,12,0,128,88,5,5,65,0
5.890198708,-12,12,-138,0,88,5,5,65,0
5.912135601,-12,12,-55,0,88,5,5,65,0
5.935073853,-12,12,0,128,88,5,5,65,0
5.956019878,-12,12,0,128,88,5,5,65,0
5.976061106,-12,12,-55,0,88,5,5,65,0
5.99593997,-12,12,0,128,88,5,5,65,0
6.016854525,-12,12,0,128,88,5,5,65,0
6.038794756,-12,12,0,128,88,5,5,65,0
6.057801247,-12,12,27,255,88,5,5,65,0
6.07868886,-12,12,0,128,88,5,5,65,0
6.10262537,-12,12,0,128,88,5,5,65,0
6.123595715,-12,12,-55,0,88,5,5,65,0
6.144514084,-12,12,0,128,88,5,5,65,0
6.228289604,-12,12,0,128,88,5,5,65,0
6.239295006,-12,12,-55,0,88,5,5,65,0
6.251226425,-12,12,55,255,88,5,5,65,0
6.273168802,-12,12,0,128,88,5,5,65,0
6.285138607,-12,12,0,128,88,5,5,65,0
6.29613781,-12,12,-27,0,88,5,5,65,0
6.318048954,-12,12,27,255,88,5,5,65,0
6.329018831,-12,12,0,128,88,5,5,65,0
6.350998163,-12,12,-83,0,88,5,5,65,0
6.361930847,-13,13,83,255,88,5,5,65,0
6.383872032,-12,12,0,128,88,5,5,65,0
6.393882513,-12,12,0,128,88,5,5,65,0
6.415786266,-12,12,0,128,88,5,5,65,0
6.438725471,-12,12,-27,0,88,5,5,65,0
6.461667776,-12,12,-27,0,88,5,5,65,0
6.47961688,-12,12,0,127,88,5,5,65,0
6.500560045,-12,12,27,255,88,5,5,65,0
6.521558523,-12,12,-27,0,88,5,5,65,0
6.541536331,-12,12,0,127,88,5,5,65,0
6.561397791,-12,12,-27,0,88,5,5,65,0
6.582371235,-12,12,0,127,88,5,5,65,0
6.602288723,-12,12,27,255,88,5,5,65,0
6.627385139,-12,12,0,127,88,5,5,65,0
6.649163723,-12,12,0,127,88,5,5,65,0
6.668145418,-12,12,-27,0,88,5,5,65,0
6.689058304,-12,12,0,127,88,5,5,65,0
6.7099998,-12,12,0,127,88,5,5,65,0
6.729945898,-12,12,0,127,88,5,5,65,0
6.749892712,-12,12,0,127,88,5,5,65,0
6.77083683,-12,12,-27,0,88,5,5,65,0
6.794772387,-12,12,-111,0,88,5,5,65,0
6.815717697,-12,12,111,255,88,5,5,65,0
6.837693214,-12,12,0,127,88,5,5,65,0
6.856608152,-12,12,0,127,88,5,5,65,0
6.877554178,-12,12,55,255,88,5,5,65,0
6.899517536,-12,12,-27,0,88,5,5,65,0
6.918442249,-12,12,0,127,88,5,5,65,0
6.938389301,-12,12,0,127,88,5,5,65,0
6.963395357,-12,12,83,255,88,5,5,65,0
6.983353853,-12,12,0,127,88,5,5,65,0
7.004212379,-12,12,0,127,88,5,5,65,0
7.025174856,-12,12,111,255,88,5,5,65,0
7.045104742,-12,12,0,127,88,5,5,65,0
7.065049648,-12,12,0,127,88,5,5,65,0
7.087988138,-12,12,0,127,88,5,5,65,0
7.106939554,-12,12,83,255,88,5,5,65,0
7.126893997,-12,12,0,127,88,5,5,65,0
7.151819468,-12,12,0,127,88,5,5,65,0
7.171765089,-12,12,-138,0,88,5,5,65,0
7.193793058,-12,12,0,127,88,5,5,65,0
7.212685108,-12,12,0,127,88,5,5,65,0
7.233598709,-12,12,0,127,88,5,5,65,0
7.318370581,-12,12,-138,0,88,5,5,65,0
7.329344034,-12,12,0,127,88,5,5,65,0
7.350287437,-12,12,0,127,88,5,5,65,0
7.361257792,-12,12,0,127,88,5,5,65,0
7.383199692,-12,12,83,255,88,5,5,65,0
7.394202471,-12,12,0,127,88,5,5,65,0
7.416134119,-12,12,0,127,88,5,5,65,0
7.427111626,-12,12,0,127,88,5,5,65,0
7.438084841,-12,12,0,127,88,5,5,65,0
7.46005106,-12,12,0,127,88,5,5,65,0
7.471960306,-12,12,0,127,88,5,5,65,0
7.492954731,-12,12,0,127,88,5,5,65,0
7.507907152,-12,12,0,127,88,5,5,65,0
7.528808355,-12,12,0,127,88,5,5,65,0
7.548784971,-12,12,0,127,88,5,5,65,0
7.570696592,-12,12,55,255,88,5,5,65,0
7.589649677,-12,12,0,127,88,5,5,65,0
7.610591888,-12,12,0,127,88,5,5,65,0
7.631534338,-12,12,-55,0,88,5,5,65,0
7.65148139,-12,12,0,127,88,5,5,65,0
7.675523758,-12,12,0,127,88,5,5,65,0
7.696390629,-12,12,0,127,88,5,5,65,0
7.717305422,-12,12,0,127,88,5,5,65,0
7.737251282,-12,12,0,127,88,5,5,65,0
7.758196354,-12,12,0,127,88,5,5,65,0
7.778145075,-12,12,0,127,88,5,5,65,0
7.799085855,-12,12,0,127,88,5,5,65,0
7.821038485,-12,12,0,127,88,5,5,65,0
7.843967915,-12,12,0,127,88,5,5,65,0
7.865906477,-12,12,27,255,88,5,5,65,0
7.884854794,-12,12,-55,0,88,5,5,65,0
7.904803276,-12,12,0,127,88,5,5,65,0
7.927740335,-12,12,0,127,88,5,5,65,0
7.945692062,-12,12,27,255,88,5,5,65,0
7.96663928,-12,12,0,127,88,5,5,65,0
7.987581491,-12,12,0,127,88,5,5,65,0
8.011552572,-12,12,0,127,88,5,5,65,0
8.032483578,-12,12,27,255,88,5,5,65,0
8.05440402,-12,12,0,127,88,5,5,65,0
8.073352337,-12,12,0,127,88,5,5,65,0
8.093299389,-12,12,0,127,88,5,5,65,0
8.115269184,-12,12,0,127,88,5,5,65,0
8.134188414,-12,12,0,127,88,5,5,65,0
8.155162811,-12,12,-27,0,88,5,5,65,0
8.17607832,-12,12,0,127,88,5,5,65,0
8.20001483,-12,12,0,127,88,5,5,65,0
8.220955133,-12,12,0,127,88,5,5,65,0
8.24191165,-12,12,0,127,88,5,5,65,0
8.261847734,-12,12,-27,0,88,5,5,65,0
8.281792402,-12,12,0,127,88,5,5,65,0
8.304731369,-12,12,0,127,88,5,5,65,0
8.322682619,-12,12,-55,0,88,5,5,65,0
8.422416449,-12,12,0,127,88,5,5,65,0
8.444357634,-12,12,0,127,88,5,5,65,0
8.45532918,-12,12,-55,0,88,5,5,65,0
8.477272987,-12,12,27,255,88,5,5,65,0
8.488241911,-12,12,0,127,88,5,5,65,0
8.499211788,-12,12,0,127,88,5,5,65,0
8.520160198,-12,12,0,127,88,5,5,65,0
8.531126022,-12,12,0,127,88,5,5,65,0
8.553070784,-12,12,0,127,88,5,5,65,0
