Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.019977093,-30,0,0,65,88,15,7,65,-30
0.041921616,-30,0,0,65,88,15,7,65,-30
0.06482935,-30,0,0,65,88,15,7,65,-30
0.086798668,-30,0,0,66,88,15,7,65,-30
0.105750799,-30,0,27,255,88,15,7,65,-30
0.126660347,-30,0,0,65,88,15,7,65,-30
0.148600578,-30,0,0,65,88,15,7,65,-30
0.167582512,-30,0,0,65,88,15,7,65,-30
0.187499046,-30,0,-55,0,88,15,7,65,-30
0.208474398,-30,0,0,65,88,15,7,65,-30
0.232377052,-30,0,-55,0,88,15,7,65,-30
0.253319979,-30,0,55,255,88,15,7,65,-30
0.275261641,-30,0,0,65,88,15,7,65,-30
0.294273853,-30,0,-27,0,88,15,7,65,-30
0.315157175,-30,0,0,65,88,15,7,65,-30
0.33709693,-30,0,0,66,88,15,7,65,-30
0.423896313,-30,0,0,65,88,15,7,65,-30
0.445864201,-30,0,0,65,88,15,7,65,-30
0.456825256,-30,0,-27,0,88,15,7,65,-30
0.478751898,-30,0,-27,0,88,15,7,65,-30
0.489737511,-30,0,27,255,88,15,7,65,-30
0.511668682,-30,0,-27,0,88,15,7,65,-30
0.522649527,-30,0,0,65,88,15,7,65,-30
0.533569813,-30,0,27,255,88,15,7,65,-30
0.554542065,-30,0,0,65,88,15,7,65,-30
0.565511703,-30,0,-55,0,88,15,7,65,-30
0.587430239,-30,0,55,255,88,15,7,65,-30
0.597436905,-30,0,-55,0,88,15,7,65,-30
0.61934042,-30,0,-55,0,88,15,7,65,-30
0.630311728,-30,0,0,65,88,15,7,65,-30
0.652252197,-30,0,0,65,88,15,7,65,-30
0.671202421,-30,0,0,65,88,15,7,65,-30
0.691181183,-30,0,-27,0,88,15,7,65,-30
0.7140944,-30,0,-27,0,88,15,7,65,-30
0.73303771,-30,0,27,255,88,15,7,65,-30
0.756973505,-30,0,0,65,88,15,7,65,-30
0.777925491,-30,0,-55,0,88,15,7,65,-30
0.797874212,-30,0,0,66,88,15,7,65,-30
0.818806648,-30,0,83,255,88,15,7,65,-30
0.8387537,-30,0,0,66,88,15,7,65,-30
0.859701157,-30,0,-55,0,88,15,7,65,-30
0.879667997,-30,0,-27,0,88,15,7,65,-30
0.902583599,-30,0,0,65,88,15,7,65,-30
0.925522566,-30,0,0,65,88,15,7,65,-30
0.945580482,-30,0,-27,0,88,15,7,65,-30
0.966412783,-30,0,27,255,88,15,7,65,-30
0.986358643,-30,0,0,65,88,15,7,65,-30
1.008301258,-30,0,0,65,88,15,7,65,-30
1.028254509,-30,0,-27,0,88,15,7,65,-30
1.048202515,-30,0,0,65,88,15,7,65,-30
1.06916976,-30,0,0,65,88,15,7,65,-30
1.093130589,-30,0,-55,0,88,15,7,65,-30
1.113060236,-30,0,0,66,88,15,7,65,-30
1.135959148,-30,0,-27,0,88,15,7,65,-30
1.154908419,-30,0,-55,0,88,15,7,65,-30
1.174855471,-30,0,0,66,88,15,7,65,-30
1.196805477,-30,0,27,255,88,15,7,65,-30
1.215747118,-30,0,27,255,88,15,7,65,-30
1.236749411,-30,0,138,255,88,15,7,65,-30
1.258632421,-30,0,-27,0,88,15,7,65,-30
1.281570196,-30,0,0,65,88,15,7,65,-30
1.301547527,-30,0,27,255,88,15,7,65,-30
1.324454784,-30,0,0,66,88,15,7,65,-30
1.343403816,-30,0,0,65,88,15,7,65,-30
1.36335063,-30,0,0,65,88,15,7,65,-30
1.385291815,-30,0,83,255,88,15,7,65,-30
1.404241323,-30,0,-83,0,88,15,7,65,-30
1.425183773,-30,0,-27,0,88,15,7,65,-30
1.519930124,-30,0,0,65,88,15,7,65,-30
1.542869329,-30,0,83,255,88,15,7,65,-30
1.553839445,-30,0,-55,0,88,15,7,65,-30
1.564844608,-30,0,0,65,88,15,7,65,-30
1.587783337,-30,0,55,255,88,15,7,65,-30
1.598719835,-30,0,27,255,88,15,7,65,-30
1.62066102,-30,0,0,65,88,15,7,65,-30
1.631633997,-30,0,0,65,88,15,7,65,-30
1.642601967,-30,0,0,65,88,15,7,65,-30
1.664544106,-30,0,27,255,88,15,7,65,-30
1.67551446,-30,0,-55,0,88,15,7,65,-30
1.697455406,-30,0,0,65,88,15,7,65,-30
1.708428383,-30,0,83,255,88,15,7,65,-30
1.730375051,-30,0,0,65,88,15,7,65,-30
1.741338015,-30,0,-55,0,88,15,7,65,-30
1.760289431,-30,0,0,65,88,15,7,65,-30
1.785229206,-30,0,-27,0,88,15,7,65,-30
1.808158636,-30,0,0,66,88,15,7,65,-30
1.826112032,-30,0,27,255,88,15,7,65,-30
1.847057581,-30,0,0,66,88,15,7,65,-30
1.868997574,-30,0,0,65,88,15,7,65,-30
1.88794589,-30,0,0,65,88,15,7,65,-30
1.907893658,-30,0,27,255,88,15,7,65,-30
1.930830479,-30,0,-27,0,88,15,7,65,-30
1.948783636,-30,0,0,65,88,15,7,65,-30
1.973716021,-30,0,0,65,88,15,7,65,-30
1.995685101,-30,0,0,65,88,15,7,65,-30
2.01460743,-30,0,-55,0,88,15,7,65,-30
2.035552025,-30,0,-27,0,88,15,7,65,-30
2.057492495,-30,0,27,255,88,15,7,65,-30
2.076441288,-30,0,0,65,88,15,7,65,-30
2.096389055,-30,0,0,65,88,15,7,65,-30
2.119327068,-30,0,27,255,88,15,7,65,-30
2.141268015,-30,0,55,255,88,15,7,65,-30
2.162226677,-30,0,55,255,88,15,7,65,-30
2.183161736,-30,0,0,65,88,15,7,65,-30
2.203103542,-30,0,0,65,88,15,7,65,-30
2.22406292,-30,0,-27,0,88,15,7,65,-30
2.243994713,-30,0,0,65,88,15,7,65,-30
2.264937401,-30,0,0,65,88,15,7,65,-30
2.284898043,-30,0,0,65,88,15,7,65,-30
2.309816599,-30,0,55,255,88,15,7,65,-30
2.329766035,-30,0,-27,0,88,15,7,65,-30
2.352702856,-30,0,-27,0,88,15,7,65,-30
2.370654106,-30,0,0,66,88,15,7,65,-30
2.391596794,-30,0,-55,0,88,15,7,65,-30
2.412545443,-30,0,0,65,88,15,7,65,-30
2.432488441,-30,30,0,255,88,15,7,65,0
2.453432322,-30,30,0,255,88,15,7,65,0
2.473378658,-29,29,0,255,88,15,7,65,0
2.498312235,-29,29,0,255,88,15,7,65,0
2.518260479,-28,28,-27,255,88,15,7,65,0
2.610013485,-26,26,-83,0,88,15,7,65,0
2.620983839,-25,25,-83,0,88,15,7,65,0
2.63195467,-24,24,-83,0,88,15,7,65,0
2.643922329,-23,23,0,255,88,15,7,65,0
2.665863514,-22,22,-55,7,88,15,7,65,0
2.676834822,-20,20,-55,0,88,15,7,65,0
2.698776722,-19,19,-27,169,88,15,7,65,0
2.710744143,-19,19,-27,158,88,15,7,65,0
2.721714497,-18,18,0,255,88,15,7,65,0
2.743655682,-17,17,-27,139,88,15,7,65,0
2.754625797,-17,17,-27,128,88,15,7,65,0
2.776567698,-16,16,0,255,88,15,7,65,0
2.788535595,-15,15,-55,0,88,15,7,65,0
2.809480429,-14,14,-83,0,88,15,7,65,0
