Time,Arm_Angle,Error,Delta,MotorCmd,Headroom,K_P,K_D,Motor_Speed(PWM),Desired_Angle
0.015957117,-28,-1,-27,0,88,5,7,65,-30
0.037897587,-28,-1,0,58,88,5,7,65,-30
0.056848049,-28,-1,0,58,88,5,7,65,-30
0.076792955,-28,-1,27,253,88,5,7,65,-30
0.099732637,-28,-1,0,58,88,5,7,65,-30
0.118680954,-28,-1,0,58,88,5,7,65,-30
0.138629198,-28,-1,27,253,88,5,7,65,-30
0.160570383,-28,-1,-27,0,88,5,7,65,-30
0.183508873,-28,-1,0,58,88,5,7,65,-30
0.204452038,-28,-1,27,253,88,5,7,65,-30
0.22439909,-28,-1,0,59,88,5,7,65,-30
0.245344162,-28,-1,-27,0,88,5,7,65,-30
0.26529789,-28,-1,0,59,88,5,7,65,-30
0.288232565,-28,-1,0,59,88,5,7,65,-30
0.307180882,-28,-1,-27,0,88,5,7,65,-30
0.327125788,-28,-1,-27,0,88,5,7,65,-30
0.352058172,-28,-1,-27,0,88,5,7,65,-30
0.372003078,-28,-1,-27,0,88,5,7,65,-30
0.39494133,-28,-1,0,59,88,5,7,65,-30
0.412896395,-28,-1,-27,0,88,5,7,65,-30
0.433839798,-28,-1,0,58,88,5,7,65,-30
0.455780745,-28,-1,27,254,88,5,7,65,-30
0.474729538,-28,-1,0,58,88,5,7,65,-30
0.494674206,-28,-1,0,58,88,5,7,65,-30
0.519608259,-28,-1,27,253,88,5,7,65,-30
0.540552616,-28,-1,-83,0,88,5,7,65,-30
0.560498714,-28,-1,27,253,88,5,7,65,-30
0.582441092,-29,-1,83,255,88,5,7,65,-30
0.60138917,-29,-1,55,255,88,5,7,65,-30
0.622334242,-28,-1,-27,0,88,5,7,65,-30
0.643311024,-28,-1,27,253,88,5,7,65,-30
0.664233208,-28,-1,-55,0,88,5,7,65,-30
0.68716073,-28,-1,-111,0,88,5,7,65,-30
0.709134102,-28,-1,-27,0,88,5,7,65,-30
0.729049921,-28,-1,0,58,88,5,7,65,-30
0.748996019,-28,-1,0,59,88,5,7,65,-30
0.769970655,-28,-1,-27,0,88,5,7,65,-30
0.789885759,-28,-1,0,58,88,5,7,65,-30
0.872662067,-28,-1,-55,0,88,5,7,65,-30
0.895606041,-29,0,83,255,88,5,7,65,-30
0.906580687,-28,-1,27,253,88,5,7,65,-30
0.928522348,-28,-1,0,59,88,5,7,65,-30
0.939500809,-28,-1,27,254,88,5,7,65,-30
0.950457096,-28,-1,55,255,88,5,7,65,-30
0.972422361,-28,-1,-27,0,88,5,7,65,-30
0.982453108,-28,-1,27,253,88,5,7,65,-30
1.004309893,-28,-1,0,59,88,5,7,65,-30
1.015283585,-28,-1,27,254,88,5,7,65,-30
1.036229372,-28,-1,0,58,88,5,7,65,-30
1.048214436,-28,-1,-27,0,88,5,7,65,-30
1.064224243,-28,-1,0,58,88,5,7,65,-30
1.085094452,-28,-1,27,253,88,5,7,65,-30
1.105067253,-28,-1,0,59,88,5,7,65,-30
1.127980232,-28,-1,-83,0,88,5,7,65,-30
1.146931648,-28,-1,0,59,88,5,7,65,-30
1.166911364,-28,-1,0,58,88,5,7,65,-30
1.187821865,-28,-1,27,254,88,5,7,65,-30
1.211755753,-28,-1,-27,0,88,5,7,65,-30
1.232699871,-28,-1,27,254,88,5,7,65,-30
1.254640341,-28,-1,-27,0,88,5,7,65,-30
1.273589611,-28,-1,0,59,88,5,7,65,-30
1.293537617,-28,-1,-27,0,88,5,7,65,-30
1.315514088,-28,-1,27,253,88,5,7,65,-30
1.334427834,-28,-1,0,58,88,5,7,65,-30
1.355405092,-29,0,111,255,88,5,7,65,-30
1.380309582,-28,-1,-27,0,88,5,7,65,-30
1.400294065,-28,-1,27,254,88,5,7,65,-30
1.421242476,-28,-1,-55,0,88,5,7,65,-30
1.442185163,-28,-1,0,58,88,5,7,65,-30
1.462132454,-28,-1,0,58,88,5,7,65,-30
1.482079983,-28,-1,27,253,88,5,7,65,-30
1.503023863,-28,-1,0,59,88,5,7,65,-30
1.523001671,-28,-1,0,59,88,5,7,65,-30
1.547919512,-28,-1,27,253,88,5,7,65,-30
1.567849636,-28,-1,0,59,88,5,7,65,-30
1.588825226,-28,-1,0,58,88,5,7,65,-30
1.609737635,-28,-1,-55,0,88,5,7,65,-30
1.631679773,-28,-1,27,254,88,5,7,65,-30
1.650634289,-28,-1,-55,0,88,5,7,65,-30
1.670585632,-28,-1,-27,0,88,5,7,65,-30
1.693511486,-28,-1,0,58,88,5,7,65,-30
1.715454578,-28,-1,27,253,88,5,7,65,-30
1.737510443,-28,-1,27,253,88,5,7,65,-30
1.756461382,-28,-1,0,58,88,5,7,65,-30
1.777441978,-28,-1,27,253,88,5,7,65,-30
1.798416853,-28,-1,0,58,88,5,7,65,-30
